n,size,misses
751,282751,565503
752,1504,567008
753,284257,568515
754,1508,570024
755,285767,571535
756,1512,573048
757,287281,574563
758,1516,576080
759,288799,577599
760,1520,579120
761,290321,580643
762,1524,582168
763,291847,583695
764,1528,585224
765,293377,586755
766,1532,588288
767,294911,589823
768,1536,591360
769,296449,592899
770,1540,594440
771,297991,595983
772,1544,597528
773,299537,599075
774,1548,600624
775,301087,602175
776,1552,603728
777,302641,605283
778,1556,606840
779,304199,608399
780,1560,609960
781,305761,611523
782,1564,613088
783,307327,614655
784,1568,616224
785,308897,617795
786,1572,619368
787,310471,620943
788,1576,622520
789,312049,624099
790,1580,625680
791,313631,627263
792,1584,628848
793,315217,630435
794,1588,632024
795,316807,633615
796,1592,635208
797,318401,636803
798,1596,638400
799,319999,639999
800,1600,641600
801,321601,643203
802,1604,644808
803,323207,646415
804,1608,648024
805,324817,649635
806,1612,651248
807,326431,652863
808,1616,654480
809,328049,656099
810,1620,657720
811,329671,659343
812,1624,660968
813,331297,662595
814,1628,664224
815,332927,665855
816,1632,667488
817,334561,669123
818,1636,670760
819,336199,672399
820,1640,674040
821,337841,675683
822,1644,677328
823,339487,678975
824,1648,680624
825,341137,682275
826,1652,683928
827,342791,685583
828,1656,687240
829,344449,688899
830,1660,690560
831,346111,692223
832,1664,693888
833,347777,695555
834,1668,697224
835,349447,698895
836,1672,700568
837,351121,702243
838,1676,703920
839,352799,705599
840,1680,707280
841,354481,708963
842,1684,710648
843,356167,712335
844,1688,714024
845,357857,715715
846,1692,717408
847,359551,719103
848,1696,720800
849,361249,722499
850,1700,724200
851,362951,725903
852,1704,727608
853,364657,729315
854,1708,731024
855,366367,732735
856,1712,734448
857,368081,736163
858,1716,737880
859,369799,739599
860,1720,741320
861,371521,743043
862,1724,744768
863,373247,746495
864,1728,748224
865,374977,749955
866,1732,751688
867,376711,753423
868,1736,755160
869,378449,756899
870,1740,758640
871,380191,760383
872,1744,762128
873,381937,763875
874,1748,765624
875,383687,767375
876,1752,769128
877,385441,770883
878,1756,772640
879,387199,774399
880,1760,776160
881,388961,777923
882,1764,779688
883,390727,781455
884,1768,783224
885,392497,784995
886,1772,786768
887,394271,788543
888,1776,790320
889,396049,792099
890,1780,793880
891,397831,795663
892,1784,797448
893,399617,799235
894,1788,801024
895,401407,802815
896,1792,804608
897,403201,806403
898,1796,808200
899,404999,809999
900,1800,811800
901,406801,813603
902,1804,815408
903,408607,817215
904,1808,819024
905,410417,820835
906,1812,822648
907,412231,824463
908,1816,826280
909,414049,828099
910,1820,829920
911,415871,831743
912,1824,833568
913,417697,835395
914,1828,837224
915,419527,839055
916,1832,840888
917,421361,842723
918,1836,844560
919,423199,846399
920,1840,848240
921,425041,850083
922,1844,851928
923,426887,853775
924,1848,855624
925,428737,857475
926,1852,859328
927,430591,861183
928,1856,863040
929,432449,864899
930,1860,866760
931,434311,868623
932,1864,870488
933,436177,872355
934,1868,874224
935,438047,876095
936,1872,877968
937,439921,879843
938,1876,881720
939,441799,883599
940,1880,885480
941,443681,887363
942,1884,889248
943,445567,891135
944,1888,893024
945,447457,894915
946,1892,896808
947,449351,898703
948,1896,900600
949,451249,902499
950,1900,904400
951,453151,906303
952,1904,908208
953,455057,910115
954,1908,912024
955,456967,913935
956,1912,915848
957,458881,917763
958,1916,919680
959,460799,921599
960,1920,923520
961,462721,925443
962,1924,927368
963,464647,929295
964,1928,931224
965,466577,933155
966,1932,935088
967,468511,937023
968,1936,938960
969,470449,940899
970,1940,942840
971,472391,944783
972,1944,946728
973,474337,948675
974,1948,950624
975,476287,952575
976,1952,954528
977,478241,956483
978,1956,958440
979,480199,960399
980,1960,962360
981,482161,964323
982,1964,966288
983,484127,968255
984,1968,970224
985,486097,972195
986,1972,974168
987,488071,976143
988,1976,978120
989,490049,980099
990,1980,982080
991,492031,984063
992,1984,986048
993,494017,988035
994,1988,990024
995,496007,992015
996,1992,994008
997,498001,996003
998,1996,998000
999,499999,999999
1000,2000,1002000
1001,502001,1004003
1002,2004,1006008
1003,504007,1008015
1004,2008,1010024
1005,506017,1012035
1006,2012,1014048
1007,508031,1016063
1008,2016,1018080
1009,510049,1020099
1010,2020,1022120
1011,512071,1024143
1012,2024,1026168
1013,514097,1028195
1014,2028,1030224
1015,516127,1032255
1016,2032,1034288
1017,518161,1036323
1018,2036,1038360
1019,520199,1040399
1020,2040,1042440
1021,522241,1044483
1022,2044,1046528
1023,524287,1048575
1024,2048,1050624
1025,526337,1052675
1026,2052,1054728
1027,528391,1056783
1028,2056,1058840
1029,530449,1060899
1030,2060,1062960
1031,532511,1065023
1032,2064,1067088
1033,534577,1069155
1034,2068,1071224
1035,536647,1073295
1036,2072,1075368
1037,538721,1077443
1038,2076,1079520
1039,540799,1081599
1040,2080,1083680
1041,542881,1085763
1042,2084,1087848
1043,544967,1089935
1044,2088,1092024
1045,547057,1094115
1046,2092,1096208
1047,549151,1098303
1048,2096,1100400
1049,551249,1102499
1050,2100,1104600
1051,553351,1106703
1052,2104,1108808
1053,555457,1110915
1054,2108,1113024
1055,557567,1115135
1056,2112,1117248
1057,559681,1119363
1058,2116,1121480
1059,561799,1123599
1060,2120,1125720
1061,563921,1127843
1062,2124,1129968
1063,566047,1132095
1064,2128,1134224
1065,568177,1136355
1066,2132,1138488
1067,570311,1140623
1068,2136,1142760
1069,572449,1144899
1070,2140,1147040
1071,574591,1149183
1072,2144,1151328
1073,576737,1153475
1074,2148,1155624
1075,578887,1157775
1076,2152,1159928
1077,581041,1162083
1078,2156,1164240
1079,583199,1166399
1080,2160,1168560
1081,585361,1170723
1082,2164,1172888
1083,587527,1175055
1084,2168,1177224
1085,589697,1179395
1086,2172,1181568
1087,591871,1183743
1088,2176,1185920
1089,594049,1188099
1090,2180,1190280
1091,596231,1192463
1092,2184,1194648
1093,598417,1196835
1094,2188,1199024
1095,600607,1201215
1096,2192,1203408
1097,602801,1205603
1098,2196,1207800
1099,604999,1209999
1100,2200,1212200
1101,607201,1214403
1102,2204,1216608
1103,609407,1218815
1104,2208,1221024
1105,611617,1223235
1106,2212,1225448
1107,613831,1227663
1108,2216,1229880
1109,616049,1232099
1110,2220,1234320
1111,618271,1236543
1112,2224,1238768
1113,620497,1240995
1114,2228,1243224
1115,622727,1245455
1116,2232,1247688
1117,624961,1249923
1118,2236,1252160
1119,627199,1254399
1120,2240,1256640
1121,629441,1258883
1122,2244,1261128
1123,631687,1263375
1124,2248,1265624
1125,633937,1267875
1126,2252,1270128
1127,636191,1272383
1128,2256,1274640
1129,638449,1276899
1130,2260,1279160
1131,640711,1281423
1132,2264,1283688
1133,642977,1285955
1134,2268,1288224
1135,645247,1290495
1136,2272,1292768
1137,647521,1295043
1138,2276,1297320
1139,649799,1299599
1140,2280,1301880
1141,652081,1304163
1142,2284,1306448
1143,654367,1308735
1144,2288,1311024
1145,656657,1313315
1146,2292,1315608
1147,658951,1317903
1148,2296,1320200
1149,661249,1322499
1150,2300,1324800
1151,663551,1327103
1152,2304,1329408
1153,665857,1331715
1154,2308,1334024
1155,668167,1336335
1156,2312,1338648
1157,670481,1340963
1158,2316,1343280
1159,672799,1345599
1160,2320,1347920
1161,675121,1350243
1162,2324,1352568
1163,677447,1354895
1164,2328,1357224
1165,679777,1359555
1166,2332,1361888
1167,682111,1364223
1168,2336,1366560
1169,684449,1368899
1170,2340,1371240
1171,686791,1373583
1172,2344,1375928
1173,689137,1378275
1174,2348,1380624
1175,691487,1382975
1176,2352,1385328
1177,693841,1387683
1178,2356,1390040
1179,696199,1392399
1180,2360,1394760
1181,698561,1397123
1182,2364,1399488
1183,700927,1401855
1184,2368,1404224
1185,703297,1406595
1186,2372,1408968
1187,705671,1411343
1188,2376,1413720
1189,708049,1416099
1190,2380,1418480
1191,710431,1420863
1192,2384,1423248
1193,712817,1425635
1194,2388,1428024
1195,715207,1430415
1196,2392,1432808
1197,717601,1435203
1198,2396,1437600
1199,719999,1439999
1200,2400,1442400
1201,722401,1444803
1202,2404,1447208
1203,724807,1449615
1204,2408,1452024
1205,727217,1454435
1206,2412,1456848
1207,729631,1459263
1208,2416,1461680
1209,732049,1464099
1210,2420,1466520
1211,734471,1468943
1212,2424,1471368
1213,736897,1473795
1214,2428,1476224
1215,739327,1478655
1216,2432,1481088
1217,741761,1483523
1218,2436,1485960
1219,744199,1488399
1220,2440,1490840
1221,746641,1493283
1222,2444,1495728
1223,749087,1498175
1224,2448,1500624
1225,751537,1503075
1226,2452,1505528
1227,753991,1507983
1228,2456,1510440
1229,756449,1512899
1230,2460,1515360
1231,758911,1517823
1232,2464,1520288
1233,761377,1522755
1234,2468,1525224
1235,763847,1527695
1236,2472,1530168
1237,766321,1532643
1238,2476,1535120
1239,768799,1537599
1240,2480,1540080
1241,771281,1542563
1242,2484,1545048
1243,773767,1547535
1244,2488,1550024
1245,776257,1552515
1246,2492,1555008
1247,778751,1557503
1248,2496,1560000
1249,781249,1562499
1250,2500,1565000
1251,783751,1567503
1252,2504,1570008
1253,786257,1572515
1254,2508,1575024
1255,788767,1577535
1256,2512,1580048
1257,791281,1582563
1258,2516,1585080
1259,793799,1587599
1260,2520,1590120
1261,796321,1592643
1262,2524,1595168
1263,798847,1597695
1264,2528,1600224
1265,801377,1602755
1266,2532,1605288
1267,803911,1607823
1268,2536,1610360
1269,806449,1612899
1270,2540,1615440
1271,808991,1617983
1272,2544,1620528
1273,811537,1623075
1274,2548,1625624
1275,814087,1628175
1276,2552,1630728
1277,816641,1633283
1278,2556,1635840
1279,819199,1638399
1280,2560,1640960
1281,821761,1643523
1282,2564,1646088
1283,824327,1648655
1284,2568,1651224
1285,826897,1653795
1286,2572,1656368
1287,829471,1658943
1288,2576,1661520
1289,832049,1664099
1290,2580,1666680
1291,834631,1669263
1292,2584,1671848
1293,837217,1674435
1294,2588,1677024
1295,839807,1679615
1296,2592,1682208
1297,842401,1684803
1298,2596,1687400
1299,844999,1689999
1300,2600,1692600
1301,847601,1695203
1302,2604,1697808
1303,850207,1700415
1304,2608,1703024
1305,852817,1705635
1306,2612,1708248
1307,855431,1710863
1308,2616,1713480
1309,858049,1716099
1310,2620,1718720
1311,860671,1721343
1312,2624,1723968
1313,863297,1726595
1314,2628,1729224
1315,865927,1731855
1316,2632,1734488
1317,868561,1737123
1318,2636,1739760
1319,871199,1742399
1320,2640,1745040
1321,873841,1747683
1322,2644,1750328
1323,876487,1752975
1324,2648,1755624
1325,879137,1758275
1326,2652,1760928
1327,881791,1763583
1328,2656,1766240
1329,884449,1768899
1330,2660,1771560
1331,887111,1774223
1332,2664,1776888
1333,889777,1779555
1334,2668,1782224
1335,892447,1784895
1336,2672,1787568
1337,895121,1790243
1338,2676,1792920
1339,897799,1795599
1340,2680,1798280
1341,900481,1800963
1342,2684,1803648
1343,903167,1806335
1344,2688,1809024
1345,905857,1811715
1346,2692,1814408
1347,908551,1817103
1348,2696,1819800
1349,911249,1822499
1350,2700,1825200
1351,913951,1827903
1352,2704,1830608
1353,916657,1833315
1354,2708,1836024
1355,919367,1838735
1356,2712,1841448
1357,922081,1844163
1358,2716,1846880
1359,924799,1849599
1360,2720,1852320
1361,927521,1855043
1362,2724,1857768
1363,930247,1860495
1364,2728,1863224
1365,932977,1865955
1366,2732,1868688
1367,935711,1871423
1368,2736,1874160
1369,938449,1876899
1370,2740,1879640
1371,941191,1882383
1372,2744,1885128
1373,943937,1887875
1374,2748,1890624
1375,946687,1893375
1376,2752,1896128
1377,949441,1898883
1378,2756,1901640
1379,952199,1904399
1380,2760,1907160
1381,954961,1909923
1382,2764,1912688
1383,957727,1915455
1384,2768,1918224
1385,960497,1920995
1386,2772,1923768
1387,963271,1926543
1388,2776,1929320
1389,966049,1932099
1390,2780,1934880
1391,968831,1937663
1392,2784,1940448
1393,971617,1943235
1394,2788,1946024
1395,974407,1948815
1396,2792,1951608
1397,977201,1954403
1398,2796,1957200
1399,979999,1959999
1400,2800,1962800
1401,982801,1965603
1402,2804,1968408
1403,985607,1971215
1404,2808,1974024
1405,988417,1976835
1406,2812,1979648
1407,991231,1982463
1408,2816,1985280
1409,994049,1988099
1410,2820,1990920
1411,996871,1993743
1412,2824,1996568
1413,999697,1999395
1414,2828,2002224
1415,1002527,2005055
1416,2832,2007888
1417,1005361,2010723
1418,2836,2013560
1419,1008199,2016399
1420,2840,2019240
1421,1011041,2022083
1422,2844,2024928
1423,1013887,2027775
1424,2848,2030624
1425,1016737,2033475
1426,2852,2036328
1427,1019591,2039183
1428,2856,2042040
1429,1022449,2044899
1430,2860,2047760
1431,1025311,2050623
1432,2864,2053488
1433,1028177,2056355
1434,2868,2059224
1435,1031047,2062095
1436,2872,2064968
1437,1033921,2067843
1438,2876,2070720
1439,1036799,2073599
1440,2880,2076480
1441,1039681,2079363
1442,2884,2082248
1443,1042567,2085135
1444,2888,2088024
1445,1045457,2090915
1446,2892,2093808
1447,1048351,2096703
1448,2896,2099600
1449,1051249,2102499
1450,2900,2105400
1451,1054151,2108303
1452,2904,2111208
1453,1057057,2114115
1454,2908,2117024
1455,1059967,2119935
1456,2912,2122848
1457,1062881,2125763
1458,2916,2128680
1459,1065799,2131599
1460,2920,2134520
1461,1068721,2137443
1462,2924,2140368
1463,1071647,2143295
1464,2928,2146224
1465,1074577,2149155
1466,2932,2152088
1467,1077511,2155023
1468,2936,2157960
1469,1080449,2160899
1470,2940,2163840
1471,1083391,2166783
1472,2944,2169728
1473,1086337,2172675
1474,2948,2175624
1475,1089287,2178575
1476,2952,2181528
1477,1092241,2184483
1478,2956,2187440
1479,1095199,2190399
1480,2960,2193360
1481,1098161,2196323
1482,2964,2199288
1483,1101127,2202255
1484,2968,2205224
1485,1104097,2208195
1486,2972,2211168
1487,1107071,2214143
1488,2976,2217120
1489,1110049,2220099
1490,2980,2223080
1491,1113031,2226063
1492,2984,2229048
1493,1116017,2232035
1494,2988,2235024
1495,1119007,2238015
1496,2992,2241008
1497,1122001,2244003
1498,2996,2247000
1499,1124999,2249999
1500,3000,2253000
1501,1128001,2256003
1502,3004,2259008
1503,1131007,2262015
1504,3008,2265024
1505,1134017,2268035
1506,3012,2271048
1507,1137031,2274063
1508,3016,2277080
1509,1140049,2280099
1510,3020,2283120
1511,1143071,2286143
1512,3024,2289168
1513,1146097,2292195
1514,3028,2295224
1515,1149127,2298255
1516,3032,2301288
1517,1152161,2304323
1518,3036,2307360
1519,1155199,2310399
1520,3040,2313440
1521,1158241,2316483
1522,3044,2319528
1523,1161287,2322575
1524,3048,2325624
1525,1164337,2328675
1526,3052,2331728
1527,1167391,2334783
1528,3056,2337840
1529,1170449,2340899
1530,3060,2343960
1531,1173511,2347023
1532,3064,2350088
1533,1176577,2353155
1534,3068,2356224
1535,1179647,2359295
1536,3072,2362368
1537,1182721,2365443
1538,3076,2368520
1539,1185799,2371599
1540,3080,2374680
1541,1188881,2377763
1542,3084,2380848
1543,1191967,2383935
1544,3088,2387024
1545,1195057,2390115
1546,3092,2393208
1547,1198151,2396303
1548,3096,2399400
1549,1201249,2402499
1550,3100,2405600
1551,1204351,2408703
1552,3104,2411808
1553,1207457,2414915
1554,3108,2418024
1555,1210567,2421135
1556,3112,2424248
1557,1213681,2427363
1558,3116,2430480
1559,1216799,2433599
1560,3120,2436720
1561,1219921,2439843
1562,3124,2442968
1563,1223047,2446095
1564,3128,2449224
1565,1226177,2452355
1566,3132,2455488
1567,1229311,2458623
1568,3136,2461760
1569,1232449,2464899
1570,3140,2468040
1571,1235591,2471183
1572,3144,2474328
1573,1238737,2477475
1574,3148,2480624
1575,1241887,2483775
1576,3152,2486928
1577,1245041,2490083
1578,3156,2493240
1579,1248199,2496399
1580,3160,2499560
1581,1251361,2502723
1582,3164,2505888
1583,1254527,2509055
1584,3168,2512224
1585,1257697,2515395
1586,3172,2518568
1587,1260871,2521743
1588,3176,2524920
1589,1264049,2528099
1590,3180,2531280
1591,1267231,2534463
1592,3184,2537648
1593,1270417,2540835
1594,3188,2544024
1595,1273607,2547215
1596,3192,2550408
1597,1276801,2553603
1598,3196,2556800
1599,1279999,2559999
1600,3200,2563200
1601,1283201,2566403
1602,3204,2569608
1603,1286407,2572815
1604,3208,2576024
1605,1289617,2579235
1606,3212,2582448
1607,1292831,2585663
1608,3216,2588880
1609,1296049,2592099
1610,3220,2595320
1611,1299271,2598543
1612,3224,2601768
1613,1302497,2604995
1614,3228,2608224
1615,1305727,2611455
1616,3232,2614688
1617,1308961,2617923
1618,3236,2621160
