n,size,misses
222,19666,49728
223,19979,50175
224,20294,50624
225,450,51075
226,20245,51528
227,20563,51983
228,20883,52440
229,21205,52899
230,460,53360
231,21155,53823
232,21480,54288
233,21807,54755
234,22136,55224
235,470,55695
236,22085,56168
237,22417,56643
238,22751,57120
239,23087,57599
240,480,58080
241,23035,58563
242,23374,59048
243,23715,59535
244,24058,60024
245,490,60515
246,24005,61008
247,24351,61503
248,24699,62000
249,25049,62499
250,500,63000
251,24995,63503
252,25348,64008
253,25703,64515
254,26060,65024
255,510,65535
256,26005,66048
257,26365,66563
258,26727,67080
259,27091,67599
260,520,68120
261,27035,68643
262,27402,69168
263,27771,69695
264,28142,70224
265,530,70755
266,28085,71288
267,28459,71823
268,28835,72360
269,29213,72899
270,540,73440
271,29155,73983
272,29536,74528
273,29919,75075
274,30304,75624
275,550,76175
276,30245,76728
277,30633,77283
278,31023,77840
279,31415,78399
280,560,78960
281,31355,79523
282,31750,80088
283,32147,80655
284,32546,81224
285,570,81795
286,32485,82368
287,32887,82943
288,33291,83520
289,33697,84099
290,580,84680
291,33635,85263
292,34044,85848
293,34455,86435
294,34868,87024
295,590,87615
296,34805,88208
297,35221,88803
298,35639,89400
299,36059,89999
300,600,90600
301,35995,91203
302,36418,91808
303,36843,92415
304,37270,93024
305,610,93635
306,37205,94248
307,37635,94863
308,38067,95480
309,38501,96099
310,620,96720
311,38435,97343
312,38872,97968
313,39311,98595
314,39752,99224
315,630,99855
316,39685,100488
317,40129,101123
318,40575,101760
319,41023,102399
320,640,103040
321,40955,103683
322,41406,104328
323,41859,104975
324,42314,105624
325,650,106275
326,42245,106928
327,42703,107583
328,43163,108240
329,43625,108899
330,660,109560
331,43555,110223
332,44020,110888
333,44487,111555
334,44956,112224
335,670,112895
336,44885,113568
337,45357,114243
338,45831,114920
339,46307,115599
340,680,116280
341,46235,116963
342,46714,117648
343,47195,118335
344,47678,119024
345,690,119715
346,47605,120408
347,48091,121103
348,48579,121800
349,49069,122499
350,700,123200
351,48995,123903
352,49488,124608
353,49983,125315
354,50480,126024
355,710,126735
356,50405,127448
357,50905,128163
358,51407,128880
359,51911,129599
360,720,130320
361,51835,131043
362,52342,131768
363,52851,132495
364,53362,133224
365,730,133955
366,53285,134688
367,53799,135423
368,54315,136160
369,54833,136899
370,740,137640
371,54755,138383
372,55276,139128
373,55799,139875
374,56324,140624
375,750,141375
376,56245,142128
377,56773,142883
378,57303,143640
379,57835,144399
380,760,145160
381,57755,145923
382,58290,146688
383,58827,147455
384,59366,148224
385,770,148995
386,59285,149768
387,59827,150543
388,60371,151320
389,60917,152099
390,780,152880
391,60835,153663
392,61384,154448
393,61935,155235
394,62488,156024
395,790,156815
396,62405,157608
397,62961,158403
398,63519,159200
399,64079,159999
400,800,160800
401,63995,161603
402,64558,162408
403,65123,163215
404,65690,164024
405,810,164835
406,65605,165648
407,66175,166463
408,66747,167280
409,67321,168099
410,820,168920
411,67235,169743
412,67812,170568
413,68391,171395
414,68972,172224
415,830,173055
416,68885,173888
417,69469,174723
418,70055,175560
419,70643,176399
420,840,177240
421,70555,178083
422,71146,178928
423,71739,179775
424,72334,180624
425,850,181475
426,72245,182328
427,72843,183183
428,73443,184040
429,74045,184899
430,860,185760
431,73955,186623
432,74560,187488
433,75167,188355
434,75776,189224
435,870,190095
436,75685,190968
437,76297,191843
438,76911,192720
439,77527,193599
440,880,194480
441,77435,195363
442,78054,196248
443,78675,197135
444,79298,198024
445,890,198915
446,79205,199808
447,79831,200703
448,80459,201600
449,81089,202499
450,900,203400
451,80995,204303
452,81628,205208
453,82263,206115
454,82900,207024
455,910,207935
456,82805,208848
457,83445,209763
458,84087,210680
459,84731,211599
460,920,212520
461,84635,213443
462,85282,214368
463,85931,215295
464,86582,216224
465,930,217155
466,86485,218088
467,87139,219023
468,87795,219960
469,88453,220899
470,940,221840
471,88355,222783
472,89016,223728
473,89679,224675
474,90344,225624
475,950,226575
476,90245,227528
477,90913,228483
478,91583,229440
479,92255,230399
480,960,231360
481,92155,232323
482,92830,233288
483,93507,234255
484,94186,235224
485,970,236195
486,94085,237168
487,94767,238143
488,95451,239120
489,96137,240099
490,980,241080
491,96035,242063
492,96724,243048
493,97415,244035
494,98108,245024
495,990,246015
496,98005,247008
497,98701,248003
498,99399,249000
499,100099,249999
500,1000,251000
501,99995,252003
502,100698,253008
503,101403,254015
504,102110,255024
505,1010,256035
506,102005,257048
507,102715,258063
508,103427,259080
509,104141,260099
510,1020,261120
511,104035,262143
512,104752,263168
513,105471,264195
514,106192,265224
515,1030,266255
516,106085,267288
517,106809,268323
518,107535,269360
519,108263,270399
520,1040,271440
521,108155,272483
522,108886,273528
523,109619,274575
524,110354,275624
525,1050,276675
526,110245,277728
527,110983,278783
528,111723,279840
529,112465,280899
530,1060,281960
531,112355,283023
532,113100,284088
533,113847,285155
534,114596,286224
535,1070,287295
536,114485,288368
537,115237,289443
538,115991,290520
539,116747,291599
540,1080,292680
541,116635,293763
542,117394,294848
543,118155,295935
544,118918,297024
545,1090,298115
546,118805,299208
547,119571,300303
548,120339,301400
549,121109,302499
550,1100,303600
551,120995,304703
552,121768,305808
553,122543,306915
554,123320,308024
555,1110,309135
556,123205,310248
557,123985,311363
558,124767,312480
559,125551,313599
560,1120,314720
561,125435,315843
562,126222,316968
563,127011,318095
564,127802,319224
565,1130,320355
566,127685,321488
567,128479,322623
568,129275,323760
569,130073,324899
570,1140,326040
571,129955,327183
572,130756,328328
573,131559,329475
574,132364,330624
575,1150,331775
576,132245,332928
577,133053,334083
578,133863,335240
579,134675,336399
580,1160,337560
581,134555,338723
582,135370,339888
583,136187,341055
584,137006,342224
585,1170,343395
586,136885,344568
587,137707,345743
588,138531,346920
589,139357,348099
590,1180,349280
591,139235,350463
592,140064,351648
593,140895,352835
594,141728,354024
595,1190,355215
596,141605,356408
597,142441,357603
598,143279,358800
599,144119,359999
600,1200,361200
601,143995,362403
602,144838,363608
603,145683,364815
604,146530,366024
605,1210,367235
606,146405,368448
607,147255,369663
608,148107,370880
609,148961,372099
610,1220,373320
611,148835,374543
612,149692,375768
613,150551,376995
614,151412,378224
615,1230,379455
616,151285,380688
617,152149,381923
618,153015,383160
619,153883,384399
620,1240,385640
621,153755,386883
622,154626,388128
623,155499,389375
624,156374,390624
625,1250,391875
626,156245,393128
627,157123,394383
628,158003,395640
629,158885,396899
630,1260,398160
631,158755,399423
632,159640,400688
633,160527,401955
634,161416,403224
635,1270,404495
636,161285,405768
637,162177,407043
638,163071,408320
639,163967,409599
640,1280,410880
641,163835,412163
642,164734,413448
643,165635,414735
644,166538,416024
645,1290,417315
646,166405,418608
647,167311,419903
648,168219,421200
649,169129,422499
650,1300,423800
651,168995,425103
652,169908,426408
653,170823,427715
654,171740,429024
655,1310,430335
656,171605,431648
657,172525,432963
658,173447,434280
659,174371,435599
660,1320,436920
661,174235,438243
662,175162,439568
663,176091,440895
664,177022,442224
665,1330,443555
666,176885,444888
667,177819,446223
668,178755,447560
669,179693,448899
670,1340,450240
671,179555,451583
672,180496,452928
673,181439,454275
674,182384,455624
675,1350,456975
676,182245,458328
677,183193,459683
678,184143,461040
679,185095,462399
680,1360,463760
681,184955,465123
682,185910,466488
683,186867,467855
684,187826,469224
685,1370,470595
686,187685,471968
687,188647,473343
688,189611,474720
689,190577,476099
690,1380,477480
691,190435,478863
692,191404,480248
693,192375,481635
694,193348,483024
695,1390,484415
696,193205,485808
697,194181,487203
698,195159,488600
699,196139,489999
700,1400,491400
701,195995,492803
702,196978,494208
703,197963,495615
704,198950,497024
705,1410,498435
706,198805,499848
707,199795,501263
708,200787,502680
709,201781,504099
710,1420,505520
711,201635,506943
712,202632,508368
713,203631,509795
714,204632,511224
715,1430,512655
716,204485,514088
717,205489,515523
718,206495,516960
719,207503,518399
720,1440,519840
721,207355,521283
722,208366,522728
723,209379,524175
724,210394,525624
725,1450,527075
726,210245,528528
727,211263,529983
728,212283,531440
729,213305,532899
730,1460,534360
731,213155,535823
732,214180,537288
733,215207,538755
734,216236,540224
735,1470,541695
736,216085,543168
737,217117,544643
738,218151,546120
739,219187,547599
740,1480,549080
741,219035,550563
742,220074,552048
743,221115,553535
744,222158,555024
745,1490,556515
746,222005,558008
747,223051,559503
748,224099,561000
749,225149,562499
750,1500,564000
751,224995,565503
752,226048,567008
753,227103,568515
754,228160,570024
755,1510,571535
756,228005,573048
757,229065,574563
758,230127,576080
759,231191,577599
760,1520,579120
761,231035,580643
762,232102,582168
763,233171,583695
764,234242,585224
765,1530,586755
766,234085,588288
767,235159,589823
768,236235,591360
769,237313,592899
770,1540,594440
771,237155,595983
772,238236,597528
773,239319,599075
774,240404,600624
775,1550,602175
776,240245,603728
777,241333,605283
778,242423,606840
779,243515,608399
780,1560,609960
781,243355,611523
782,244450,613088
783,245547,614655
784,246646,616224
785,1570,617795
786,246485,619368
787,247587,620943
788,248691,622520
789,249797,624099
790,1580,625680
791,249635,627263
792,250744,628848
793,251855,630435
794,252968,632024
795,1590,633615
796,252805,635208
797,253921,636803
798,255039,638400
799,256159,639999
800,1600,641600
801,255995,643203
802,257118,644808
803,258243,646415
804,259370,648024
805,1610,649635
806,259205,651248
807,260335,652863
808,261467,654480
809,262601,656099
810,1620,657720
811,262435,659343
812,263572,660968
813,264711,662595
814,265852,664224
815,1630,665855
816,265685,667488
817,266829,669123
818,267975,670760
819,269123,672399
820,1640,674040
821,268955,675683
822,270106,677328
823,271259,678975
824,272414,680624
825,1650,682275
826,272245,683928
827,273403,685583
828,274563,687240
829,275725,688899
830,1660,690560
831,275555,692223
832,276720,693888
833,277887,695555
834,279056,697224
835,1670,698895
836,278885,700568
837,280057,702243
838,281231,703920
839,282407,705599
840,1680,707280
841,282235,708963
842,283414,710648
843,284595,712335
844,285778,714024
845,1690,715715
846,285605,717408
847,286791,719103
848,287979,720800
849,289169,722499
850,1700,724200
851,288995,725903
852,290188,727608
853,291383,729315
854,292580,731024
855,1710,732735
856,292405,734448
857,293605,736163
858,294807,737880
859,296011,739599
860,1720,741320
861,295835,743043
862,297042,744768
863,298251,746495
864,299462,748224
865,1730,749955
866,299285,751688
867,300499,753423
868,301715,755160
869,302933,756899
870,1740,758640
871,302755,760383
872,303976,762128
873,305199,763875
874,306424,765624
875,1750,767375
876,306245,769128
877,307473,770883
878,308703,772640
879,309935,774399
880,1760,776160
881,309755,777923
882,310990,779688
883,312227,781455
884,313466,783224
885,1770,784995
886,313285,786768
887,314527,788543
888,315771,790320
889,317017,792099
890,1780,793880
891,316835,795663
892,318084,797448
893,319335,799235
894,320588,801024
895,1790,802815
896,320405,804608
897,321661,806403
898,322919,808200
899,324179,809999
900,1800,811800
901,323995,813603
902,325258,815408
903,326523,817215
904,327790,819024
905,1810,820835
906,327605,822648
907,328875,824463
908,330147,826280
909,331421,828099
910,1820,829920
911,331235,831743
912,332512,833568
913,333791,835395
914,335072,837224
915,1830,839055
916,334885,840888
917,336169,842723
918,337455,844560
919,338743,846399
920,1840,848240
921,338555,850083
922,339846,851928
923,341139,853775
924,342434,855624
925,1850,857475
926,342245,859328
927,343543,861183
928,344843,863040
929,346145,864899
930,1860,866760
931,345955,868623
932,347260,870488
933,348567,872355
934,349876,874224
935,1870,876095
936,349685,877968
937,350997,879843
938,352311,881720
939,353627,883599
940,1880,885480
941,353435,887363
942,354754,889248
943,356075,891135
944,357398,893024
945,1890,894915
946,357205,896808
947,358531,898703
948,359859,900600
949,361189,902499
950,1900,904400
951,360995,906303
952,362328,908208
953,363663,910115
954,365000,912024
955,1910,913935
956,364805,915848
957,366145,917763
958,367487,919680
959,368831,921599
960,1920,923520
961,368635,925443
962,369982,927368
963,371331,929295
964,372682,931224
965,1930,933155
966,372485,935088
967,373839,937023
968,375195,938960
969,376553,940899
970,1940,942840
971,376355,944783
972,377716,946728
973,379079,948675
974,380444,950624
975,1950,952575
976,380245,954528
977,381613,956483
978,382983,958440
979,384355,960399
980,1960,962360
981,384155,964323
982,385530,966288
983,386907,968255
984,388286,970224
985,1970,972195
986,388085,974168
987,389467,976143
988,390851,978120
989,392237,980099
990,1980,982080
991,392035,984063
992,393424,986048
993,394815,988035
994,396208,990024
995,1990,992015
996,396005,994008
997,397401,996003
998,398799,998000
999,400199,999999
1000,2000,1002000
1001,399995,1004003
1002,401398,1006008
1003,402803,1008015
1004,404210,1010024
1005,2010,1012035
1006,404005,1014048
1007,405415,1016063
1008,406827,1018080
1009,408241,1020099
1010,2020,1022120
1011,408035,1024143
1012,409452,1026168
1013,410871,1028195
1014,412292,1030224
1015,2030,1032255
1016,412085,1034288
1017,413509,1036323
1018,414935,1038360
1019,416363,1040399
1020,2040,1042440
1021,416155,1044483
1022,417586,1046528
1023,419019,1048575
1024,420454,1050624
1025,2050,1052675
1026,420245,1054728
1027,421683,1056783
1028,423123,1058840
1029,424565,1060899
1030,2060,1062960
1031,424355,1065023
1032,425800,1067088
1033,427247,1069155
1034,428696,1071224
1035,2070,1073295
1036,428485,1075368
1037,429937,1077443
1038,431391,1079520
1039,432847,1081599
1040,2080,1083680
1041,432635,1085763
1042,434094,1087848
1043,435555,1089935
1044,437018,1092024
1045,2090,1094115
1046,436805,1096208
1047,438271,1098303
1048,439739,1100400
1049,441209,1102499
1050,2100,1104600
1051,440995,1106703
1052,442468,1108808
1053,443943,1110915
1054,445420,1113024
1055,2110,1115135
1056,445205,1117248
1057,446685,1119363
1058,448167,1121480
1059,449651,1123599
1060,2120,1125720
1061,449435,1127843
1062,450922,1129968
1063,452411,1132095
1064,453902,1134224
1065,2130,1136355
1066,453685,1138488
1067,455179,1140623
1068,456675,1142760
1069,458173,1144899
1070,2140,1147040
1071,457955,1149183
1072,459456,1151328
1073,460959,1153475
1074,462464,1155624
1075,2150,1157775
1076,462245,1159928
1077,463753,1162083
1078,465263,1164240
1079,466775,1166399
1080,2160,1168560
1081,466555,1170723
1082,468070,1172888
1083,469587,1175055
1084,471106,1177224
1085,2170,1179395
1086,470885,1181568
1087,472407,1183743
1088,473931,1185920
1089,475457,1188099
1090,2180,1190280
1091,475235,1192463
1092,476764,1194648
1093,478295,1196835
1094,479828,1199024
1095,2190,1201215
1096,479605,1203408
1097,481141,1205603
1098,482679,1207800
1099,484219,1209999
1100,2200,1212200
1101,483995,1214403
1102,485538,1216608
1103,487083,1218815
1104,488630,1221024
1105,2210,1223235
1106,488405,1225448
1107,489955,1227663
1108,491507,1229880
1109,493061,1232099
1110,2220,1234320
1111,492835,1236543
1112,494392,1238768
1113,495951,1240995
1114,497512,1243224
1115,2230,1245455
1116,497285,1247688
1117,498849,1249923
1118,500415,1252160
1119,501983,1254399
1120,2240,1256640
1121,501755,1258883
1122,503326,1261128
1123,504899,1263375
1124,506474,1265624
1125,2250,1267875
1126,506245,1270128
1127,507823,1272383
1128,509403,1274640
1129,510985,1276899
1130,2260,1279160
1131,510755,1281423
1132,512340,1283688
1133,513927,1285955
1134,515516,1288224
1135,2270,1290495
1136,515285,1292768
1137,516877,1295043
1138,518471,1297320
1139,520067,1299599
1140,2280,1301880
1141,519835,1304163
1142,521434,1306448
1143,523035,1308735
1144,524638,1311024
1145,2290,1313315
1146,524405,1315608
1147,526011,1317903
1148,527619,1320200
1149,529229,1322499
1150,2300,1324800
1151,528995,1327103
1152,530608,1329408
1153,532223,1331715
1154,533840,1334024
1155,2310,1336335
1156,533605,1338648
1157,535225,1340963
1158,536847,1343280
1159,538471,1345599
1160,2320,1347920
1161,538235,1350243
1162,539862,1352568
1163,541491,1354895
1164,543122,1357224
1165,2330,1359555
1166,542885,1361888
1167,544519,1364223
1168,546155,1366560
1169,547793,1368899
1170,2340,1371240
1171,547555,1373583
1172,549196,1375928
1173,550839,1378275
1174,552484,1380624
1175,2350,1382975
1176,552245,1385328
1177,553893,1387683
1178,555543,1390040
1179,557195,1392399
1180,2360,1394760
1181,556955,1397123
1182,558610,1399488
1183,560267,1401855
1184,561926,1404224
1185,2370,1406595
1186,561685,1408968
1187,563347,1411343
1188,565011,1413720
1189,566677,1416099
1190,2380,1418480
1191,566435,1420863
1192,568104,1423248
1193,569775,1425635
1194,571448,1428024
1195,2390,1430415
1196,571205,1432808
1197,572881,1435203
1198,574559,1437600
1199,576239,1439999
1200,2400,1442400
1201,575995,1444803
1202,577678,1447208
1203,579363,1449615
1204,581050,1452024
1205,2410,1454435
1206,580805,1456848
1207,582495,1459263
1208,584187,1461680
1209,585881,1464099
1210,2420,1466520
1211,585635,1468943
1212,587332,1471368
1213,589031,1473795
1214,590732,1476224
1215,2430,1478655
1216,590485,1481088
1217,592189,1483523
1218,593895,1485960
1219,595603,1488399
1220,2440,1490840
1221,595355,1493283
1222,597066,1495728
1223,598779,1498175
1224,600494,1500624
1225,2450,1503075
1226,600245,1505528
1227,601963,1507983
1228,603683,1510440
1229,605405,1512899
1230,2460,1515360
1231,605155,1517823
1232,606880,1520288
1233,608607,1522755
1234,610336,1525224
1235,2470,1527695
1236,610085,1530168
1237,611817,1532643
1238,613551,1535120
1239,615287,1537599
1240,2480,1540080
1241,615035,1542563
1242,616774,1545048
1243,618515,1547535
1244,620258,1550024
1245,2490,1552515
1246,620005,1555008
1247,621751,1557503
1248,623499,1560000
1249,625249,1562499
1250,2500,1565000
1251,624995,1567503
1252,626748,1570008
1253,628503,1572515
1254,630260,1575024
1255,2510,1577535
1256,630005,1580048
1257,631765,1582563
1258,633527,1585080
1259,635291,1587599
1260,2520,1590120
1261,635035,1592643
1262,636802,1595168
1263,638571,1597695
1264,640342,1600224
1265,2530,1602755
1266,640085,1605288
1267,641859,1607823
1268,643635,1610360
1269,645413,1612899
1270,2540,1615440
1271,645155,1617983
1272,646936,1620528
1273,648719,1623075
1274,650504,1625624
1275,2550,1628175
1276,650245,1630728
1277,652033,1633283
1278,653823,1635840
1279,655615,1638399
1280,2560,1640960
1281,655355,1643523
1282,657150,1646088
1283,658947,1648655
1284,660746,1651224
1285,2570,1653795
1286,660485,1656368
1287,662287,1658943
1288,664091,1661520
1289,665897,1664099
1290,2580,1666680
1291,665635,1669263
1292,667444,1671848
1293,669255,1674435
1294,671068,1677024
1295,2590,1679615
1296,670805,1682208
1297,672621,1684803
1298,674439,1687400
1299,676259,1689999
1300,2600,1692600
1301,675995,1695203
1302,677818,1697808
1303,679643,1700415
1304,681470,1703024
1305,2610,1705635
1306,681205,1708248
1307,683035,1710863
1308,684867,1713480
1309,686701,1716099
1310,2620,1718720
1311,686435,1721343
1312,688272,1723968
1313,690111,1726595
1314,691952,1729224
1315,2630,1731855
1316,691685,1734488
1317,693529,1737123
1318,695375,1739760
1319,697223,1742399
1320,2640,1745040
1321,696955,1747683
1322,698806,1750328
1323,700659,1752975
1324,702514,1755624
1325,2650,1758275
1326,702245,1760928
1327,704103,1763583
1328,705963,1766240
1329,707825,1768899
1330,2660,1771560
1331,707555,1774223
1332,709420,1776888
1333,711287,1779555
1334,713156,1782224
1335,2670,1784895
1336,712885,1787568
1337,714757,1790243
1338,716631,1792920
1339,718507,1795599
1340,2680,1798280
1341,718235,1800963
1342,720114,1803648
1343,721995,1806335
1344,723878,1809024
1345,2690,1811715
1346,723605,1814408
1347,725491,1817103
1348,727379,1819800
1349,729269,1822499
1350,2700,1825200
1351,728995,1827903
1352,730888,1830608
1353,732783,1833315
1354,734680,1836024
1355,2710,1838735
1356,734405,1841448
1357,736305,1844163
1358,738207,1846880
1359,740111,1849599
1360,2720,1852320
1361,739835,1855043
1362,741742,1857768
1363,743651,1860495
1364,745562,1863224
1365,2730,1865955
1366,745285,1868688
1367,747199,1871423
1368,749115,1874160
1369,751033,1876899
1370,2740,1879640
1371,750755,1882383
1372,752676,1885128
1373,754599,1887875
1374,756524,1890624
1375,2750,1893375
1376,756245,1896128
1377,758173,1898883
1378,760103,1901640
1379,762035,1904399
1380,2760,1907160
1381,761755,1909923
1382,763690,1912688
1383,765627,1915455
1384,767566,1918224
1385,2770,1920995
1386,767285,1923768
1387,769227,1926543
1388,771171,1929320
1389,773117,1932099
1390,2780,1934880
1391,772835,1937663
1392,774784,1940448
1393,776735,1943235
1394,778688,1946024
1395,2790,1948815
1396,778405,1951608
1397,780361,1954403
1398,782319,1957200
1399,784279,1959999
1400,2800,1962800
1401,783995,1965603
1402,785958,1968408
1403,787923,1971215
1404,789890,1974024
1405,2810,1976835
1406,789605,1979648
1407,791575,1982463
1408,793547,1985280
1409,795521,1988099
1410,2820,1990920
1411,795235,1993743
1412,797212,1996568
1413,799191,1999395
1414,801172,2002224
1415,2830,2005055
1416,800885,2007888
1417,802869,2010723
1418,804855,2013560
1419,806843,2016399
1420,2840,2019240
1421,806555,2022083
1422,808546,2024928
1423,810539,2027775
1424,812534,2030624
1425,2850,2033475
1426,812245,2036328
1427,814243,2039183
1428,816243,2042040
1429,818245,2044899
1430,2860,2047760
1431,817955,2050623
1432,819960,2053488
1433,821967,2056355
1434,823976,2059224
1435,2870,2062095
1436,823685,2064968
1437,825697,2067843
1438,827711,2070720
1439,829727,2073599
1440,2880,2076480
1441,829435,2079363
1442,831454,2082248
1443,833475,2085135
1444,835498,2088024
1445,2890,2090915
1446,835205,2093808
1447,837231,2096703
1448,839259,2099600
1449,841289,2102499
1450,2900,2105400
1451,840995,2108303
1452,843028,2111208
1453,845063,2114115
1454,847100,2117024
1455,2910,2119935
1456,846805,2122848
1457,848845,2125763
1458,850887,2128680
1459,852931,2131599
1460,2920,2134520
1461,852635,2137443
1462,854682,2140368
1463,856731,2143295
1464,858782,2146224
1465,2930,2149155
1466,858485,2152088
1467,860539,2155023
1468,862595,2157960
1469,864653,2160899
1470,2940,2163840
1471,864355,2166783
1472,866416,2169728
1473,868479,2172675
1474,870544,2175624
1475,2950,2178575
1476,870245,2181528
1477,872313,2184483
1478,874383,2187440
1479,876455,2190399
1480,2960,2193360
1481,876155,2196323
1482,878230,2199288
1483,880307,2202255
1484,882386,2205224
1485,2970,2208195
1486,882085,2211168
1487,884167,2214143
1488,886251,2217120
1489,888337,2220099
1490,2980,2223080
1491,888035,2226063
1492,890124,2229048
1493,892215,2232035
1494,894308,2235024
1495,2990,2238015
1496,894005,2241008
1497,896101,2244003
1498,898199,2247000
1499,900299,2249999
1500,3000,2253000
1501,899995,2256003
1502,902098,2259008
1503,904203,2262015
1504,906310,2265024
1505,3010,2268035
1506,906005,2271048
1507,908115,2274063
1508,910227,2277080
1509,912341,2280099
1510,3020,2283120
1511,912035,2286143
1512,914152,2289168
1513,916271,2292195
1514,918392,2295224
1515,3030,2298255
1516,918085,2301288
1517,920209,2304323
1518,922335,2307360
1519,924463,2310399
1520,3040,2313440
1521,924155,2316483
1522,926286,2319528
1523,928419,2322575
1524,930554,2325624
1525,3050,2328675
1526,930245,2331728
1527,932383,2334783
1528,934523,2337840
1529,936665,2340899
1530,3060,2343960
1531,936355,2347023
1532,938500,2350088
1533,940647,2353155
1534,942796,2356224
1535,3070,2359295
1536,942485,2362368
1537,944637,2365443
1538,946791,2368520
1539,948947,2371599
1540,3080,2374680
1541,948635,2377763
1542,950794,2380848
1543,952955,2383935
1544,955118,2387024
1545,3090,2390115
1546,954805,2393208
1547,956971,2396303
1548,959139,2399400
1549,961309,2402499
1550,3100,2405600
1551,960995,2408703
1552,963168,2411808
1553,965343,2414915
1554,967520,2418024
1555,3110,2421135
1556,967205,2424248
1557,969385,2427363
1558,971567,2430480
1559,973751,2433599
1560,3120,2436720
1561,973435,2439843
1562,975622,2442968
1563,977811,2446095
1564,980002,2449224
1565,3130,2452355
1566,979685,2455488
1567,981879,2458623
1568,984075,2461760
1569,986273,2464899
1570,3140,2468040
1571,985955,2471183
1572,988156,2474328
1573,990359,2477475
1574,992564,2480624
1575,3150,2483775
1576,992245,2486928
1577,994453,2490083
1578,996663,2493240
1579,998875,2496399
1580,3160,2499560
1581,998555,2502723
1582,1000770,2505888
1583,1002987,2509055
1584,1005206,2512224
1585,3170,2515395
1586,1004885,2518568
1587,1007107,2521743
1588,1009331,2524920
1589,1011557,2528099
1590,3180,2531280
1591,1011235,2534463
1592,1013464,2537648
1593,1015695,2540835
1594,1017928,2544024
1595,3190,2547215
1596,1017605,2550408
1597,1019841,2553603
1598,1022079,2556800
1599,1024319,2559999
1600,3200,2563200
1601,1023995,2566403
1602,1026238,2569608
1603,1028483,2572815
1604,1030730,2576024
1605,3210,2579235
1606,1030405,2582448
1607,1032655,2585663
1608,1034907,2588880
1609,1037161,2592099
1610,3220,2595320
1611,1036835,2598543
1612,1039092,2601768
1613,1041351,2604995
