n,size,misses
224,33824,50624
225,450,51075
226,34351,51528
227,34731,51983
228,456,52440
229,35265,52899
230,35650,53360
231,462,53823
232,36191,54288
233,36581,54755
234,468,55224
235,37129,55695
236,37524,56168
237,474,56643
238,38079,57120
239,38479,57599
240,480,58080
241,39041,58563
242,39446,59048
243,486,59535
244,40015,60024
245,40425,60515
246,492,61008
247,41001,61503
248,41416,62000
249,498,62499
250,41999,63000
251,42419,63503
252,504,64008
253,43009,64515
254,43434,65024
255,510,65535
256,44031,66048
257,44461,66563
258,516,67080
259,45065,67599
260,45500,68120
261,522,68643
262,46111,69168
263,46551,69695
264,528,70224
265,47169,70755
266,47614,71288
267,534,71823
268,48239,72360
269,48689,72899
270,540,73440
271,49321,73983
272,49776,74528
273,546,75075
274,50415,75624
275,50875,76175
276,552,76728
277,51521,77283
278,51986,77840
279,558,78399
280,52639,78960
281,53109,79523
282,564,80088
283,53769,80655
284,54244,81224
285,570,81795
286,54911,82368
287,55391,82943
288,576,83520
289,56065,84099
290,56550,84680
291,582,85263
292,57231,85848
293,57721,86435
294,588,87024
295,58409,87615
296,58904,88208
297,594,88803
298,59599,89400
299,60099,89999
300,600,90600
301,60801,91203
302,61306,91808
303,606,92415
304,62015,93024
305,62525,93635
306,612,94248
307,63241,94863
308,63756,95480
309,618,96099
310,64479,96720
311,64999,97343
312,624,97968
313,65729,98595
314,66254,99224
315,630,99855
316,66991,100488
317,67521,101123
318,636,101760
319,68265,102399
320,68800,103040
321,642,103683
322,69551,104328
323,70091,104975
324,648,105624
325,70849,106275
326,71394,106928
327,654,107583
328,72159,108240
329,72709,108899
330,660,109560
331,73481,110223
332,74036,110888
333,666,111555
334,74815,112224
335,75375,112895
336,672,113568
337,76161,114243
338,76726,114920
339,678,115599
340,77519,116280
341,78089,116963
342,684,117648
343,78889,118335
344,79464,119024
345,690,119715
346,80271,120408
347,80851,121103
348,696,121800
349,81665,122499
350,82250,123200
351,702,123903
352,83071,124608
353,83661,125315
354,708,126024
355,84489,126735
356,85084,127448
357,714,128163
358,85919,128880
359,86519,129599
360,720,130320
361,87361,131043
362,87966,131768
363,726,132495
364,88815,133224
365,89425,133955
366,732,134688
367,90281,135423
368,90896,136160
369,738,136899
370,91759,137640
371,92379,138383
372,744,139128
373,93249,139875
374,93874,140624
375,750,141375
376,94751,142128
377,95381,142883
378,756,143640
379,96265,144399
380,96900,145160
381,762,145923
382,97791,146688
383,98431,147455
384,768,148224
385,99329,148995
386,99974,149768
387,774,150543
388,100879,151320
389,101529,152099
390,780,152880
391,102441,153663
392,103096,154448
393,786,155235
394,104015,156024
395,104675,156815
396,792,157608
397,105601,158403
398,106266,159200
399,798,159999
400,107199,160800
401,107869,161603
402,804,162408
403,108809,163215
404,109484,164024
405,810,164835
406,110431,165648
407,111111,166463
408,816,167280
409,112065,168099
410,112750,168920
411,822,169743
412,113711,170568
413,114401,171395
414,828,172224
415,115369,173055
416,116064,173888
417,834,174723
418,117039,175560
419,117739,176399
420,840,177240
421,118721,178083
422,119426,178928
423,846,179775
424,120415,180624
425,121125,181475
426,852,182328
427,122121,183183
428,122836,184040
429,858,184899
430,123839,185760
431,124559,186623
432,864,187488
433,125569,188355
434,126294,189224
435,870,190095
436,127311,190968
437,128041,191843
438,876,192720
439,129065,193599
440,129800,194480
441,882,195363
442,130831,196248
443,131571,197135
444,888,198024
445,132609,198915
446,133354,199808
447,894,200703
448,134399,201600
449,135149,202499
450,900,203400
451,136201,204303
452,136956,205208
453,906,206115
454,138015,207024
455,138775,207935
456,912,208848
457,139841,209763
458,140606,210680
459,918,211599
460,141679,212520
461,142449,213443
462,924,214368
463,143529,215295
464,144304,216224
465,930,217155
466,145391,218088
467,146171,219023
468,936,219960
469,147265,220899
470,148050,221840
471,942,222783
472,149151,223728
473,149941,224675
474,948,225624
475,151049,226575
476,151844,227528
477,954,228483
478,152959,229440
479,153759,230399
480,960,231360
481,154881,232323
482,155686,233288
483,966,234255
484,156815,235224
485,157625,236195
486,972,237168
487,158761,238143
488,159576,239120
489,978,240099
490,160719,241080
491,161539,242063
492,984,243048
493,162689,244035
494,163514,245024
495,990,246015
496,164671,247008
497,165501,248003
498,996,249000
499,166665,249999
500,167500,251000
501,1002,252003
502,168671,253008
503,169511,254015
504,1008,255024
505,170689,256035
506,171534,257048
507,1014,258063
508,172719,259080
509,173569,260099
510,1020,261120
511,174761,262143
512,175616,263168
513,1026,264195
514,176815,265224
515,177675,266255
516,1032,267288
517,178881,268323
518,179746,269360
519,1038,270399
520,180959,271440
521,181829,272483
522,1044,273528
523,183049,274575
524,183924,275624
525,1050,276675
526,185151,277728
527,186031,278783
528,1056,279840
529,187265,280899
530,188150,281960
531,1062,283023
532,189391,284088
533,190281,285155
534,1068,286224
535,191529,287295
536,192424,288368
537,1074,289443
538,193679,290520
539,194579,291599
540,1080,292680
541,195841,293763
542,196746,294848
543,1086,295935
544,198015,297024
545,198925,298115
546,1092,299208
547,200201,300303
548,201116,301400
549,1098,302499
550,202399,303600
551,203319,304703
552,1104,305808
553,204609,306915
554,205534,308024
555,1110,309135
556,206831,310248
557,207761,311363
558,1116,312480
559,209065,313599
560,210000,314720
561,1122,315843
562,211311,316968
563,212251,318095
564,1128,319224
565,213569,320355
566,214514,321488
567,1134,322623
568,215839,323760
569,216789,324899
570,1140,326040
571,218121,327183
572,219076,328328
573,1146,329475
574,220415,330624
575,221375,331775
576,1152,332928
577,222721,334083
578,223686,335240
579,1158,336399
580,225039,337560
581,226009,338723
582,1164,339888
583,227369,341055
584,228344,342224
585,1170,343395
586,229711,344568
587,230691,345743
588,1176,346920
589,232065,348099
590,233050,349280
591,1182,350463
592,234431,351648
593,235421,352835
594,1188,354024
595,236809,355215
596,237804,356408
597,1194,357603
598,239199,358800
599,240199,359999
600,1200,361200
601,241601,362403
602,242606,363608
603,1206,364815
604,244015,366024
605,245025,367235
606,1212,368448
607,246441,369663
608,247456,370880
609,1218,372099
610,248879,373320
611,249899,374543
612,1224,375768
613,251329,376995
614,252354,378224
615,1230,379455
616,253791,380688
617,254821,381923
618,1236,383160
619,256265,384399
620,257300,385640
621,1242,386883
622,258751,388128
623,259791,389375
624,1248,390624
625,261249,391875
626,262294,393128
627,1254,394383
628,263759,395640
629,264809,396899
630,1260,398160
631,266281,399423
632,267336,400688
633,1266,401955
634,268815,403224
635,269875,404495
636,1272,405768
637,271361,407043
638,272426,408320
639,1278,409599
640,273919,410880
641,274989,412163
642,1284,413448
643,276489,414735
644,277564,416024
645,1290,417315
646,279071,418608
647,280151,419903
648,1296,421200
649,281665,422499
650,282750,423800
651,1302,425103
652,284271,426408
653,285361,427715
654,1308,429024
655,286889,430335
656,287984,431648
657,1314,432963
658,289519,434280
659,290619,435599
660,1320,436920
661,292161,438243
662,293266,439568
663,1326,440895
664,294815,442224
665,295925,443555
666,1332,444888
667,297481,446223
668,298596,447560
669,1338,448899
670,300159,450240
671,301279,451583
672,1344,452928
673,302849,454275
674,303974,455624
675,1350,456975
676,305551,458328
677,306681,459683
678,1356,461040
679,308265,462399
680,309400,463760
681,1362,465123
682,310991,466488
683,312131,467855
684,1368,469224
685,313729,470595
686,314874,471968
687,1374,473343
688,316479,474720
689,317629,476099
690,1380,477480
691,319241,478863
692,320396,480248
693,1386,481635
694,322015,483024
695,323175,484415
696,1392,485808
697,324801,487203
698,325966,488600
699,1398,489999
700,327599,491400
701,328769,492803
702,1404,494208
703,330409,495615
704,331584,497024
705,1410,498435
706,333231,499848
707,334411,501263
708,1416,502680
709,336065,504099
710,337250,505520
711,1422,506943
712,338911,508368
713,340101,509795
714,1428,511224
715,341769,512655
716,342964,514088
717,1434,515523
718,344639,516960
719,345839,518399
720,1440,519840
721,347521,521283
722,348726,522728
723,1446,524175
724,350415,525624
725,351625,527075
726,1452,528528
727,353321,529983
728,354536,531440
729,1458,532899
730,356239,534360
731,357459,535823
732,1464,537288
733,359169,538755
734,360394,540224
735,1470,541695
736,362111,543168
737,363341,544643
738,1476,546120
739,365065,547599
740,366300,549080
741,1482,550563
742,368031,552048
743,369271,553535
744,1488,555024
745,371009,556515
746,372254,558008
747,1494,559503
748,373999,561000
749,375249,562499
750,1500,564000
751,377001,565503
752,378256,567008
753,1506,568515
754,380015,570024
755,381275,571535
756,1512,573048
757,383041,574563
758,384306,576080
759,1518,577599
760,386079,579120
761,387349,580643
762,1524,582168
763,389129,583695
764,390404,585224
765,1530,586755
766,392191,588288
767,393471,589823
768,1536,591360
769,395265,592899
770,396550,594440
771,1542,595983
772,398351,597528
773,399641,599075
774,1548,600624
775,401449,602175
776,402744,603728
777,1554,605283
778,404559,606840
779,405859,608399
780,1560,609960
781,407681,611523
782,408986,613088
783,1566,614655
784,410815,616224
785,412125,617795
786,1572,619368
787,413961,620943
788,415276,622520
789,1578,624099
790,417119,625680
791,418439,627263
792,1584,628848
793,420289,630435
794,421614,632024
795,1590,633615
796,423471,635208
797,424801,636803
798,1596,638400
799,426665,639999
800,428000,641600
801,1602,643203
802,429871,644808
803,431211,646415
804,1608,648024
805,433089,649635
806,434434,651248
807,1614,652863
808,436319,654480
809,437669,656099
810,1620,657720
811,439561,659343
812,440916,660968
813,1626,662595
814,442815,664224
815,444175,665855
816,1632,667488
817,446081,669123
818,447446,670760
819,1638,672399
820,449359,674040
821,450729,675683
822,1644,677328
823,452649,678975
824,454024,680624
825,1650,682275
826,455951,683928
827,457331,685583
828,1656,687240
829,459265,688899
830,460650,690560
831,1662,692223
832,462591,693888
833,463981,695555
834,1668,697224
835,465929,698895
836,467324,700568
837,1674,702243
838,469279,703920
839,470679,705599
840,1680,707280
841,472641,708963
842,474046,710648
843,1686,712335
844,476015,714024
845,477425,715715
846,1692,717408
847,479401,719103
848,480816,720800
849,1698,722499
850,482799,724200
851,484219,725903
852,1704,727608
853,486209,729315
854,487634,731024
855,1710,732735
856,489631,734448
857,491061,736163
858,1716,737880
859,493065,739599
860,494500,741320
861,1722,743043
862,496511,744768
863,497951,746495
864,1728,748224
865,499969,749955
866,501414,751688
867,1734,753423
868,503439,755160
869,504889,756899
870,1740,758640
871,506921,760383
872,508376,762128
873,1746,763875
874,510415,765624
875,511875,767375
876,1752,769128
877,513921,770883
878,515386,772640
879,1758,774399
880,517439,776160
881,518909,777923
882,1764,779688
883,520969,781455
884,522444,783224
885,1770,784995
886,524511,786768
887,525991,788543
888,1776,790320
889,528065,792099
890,529550,793880
891,1782,795663
892,531631,797448
893,533121,799235
894,1788,801024
895,535209,802815
896,536704,804608
897,1794,806403
898,538799,808200
899,540299,809999
900,1800,811800
901,542401,813603
902,543906,815408
903,1806,817215
904,546015,819024
905,547525,820835
906,1812,822648
907,549641,824463
908,551156,826280
909,1818,828099
910,553279,829920
911,554799,831743
912,1824,833568
913,556929,835395
914,558454,837224
915,1830,839055
916,560591,840888
917,562121,842723
918,1836,844560
919,564265,846399
920,565800,848240
921,1842,850083
922,567951,851928
923,569491,853775
924,1848,855624
925,571649,857475
926,573194,859328
927,1854,861183
928,575359,863040
929,576909,864899
930,1860,866760
931,579081,868623
932,580636,870488
933,1866,872355
934,582815,874224
935,584375,876095
936,1872,877968
937,586561,879843
938,588126,881720
939,1878,883599
940,590319,885480
941,591889,887363
942,1884,889248
943,594089,891135
944,595664,893024
945,1890,894915
946,597871,896808
947,599451,898703
948,1896,900600
949,601665,902499
950,603250,904400
951,1902,906303
952,605471,908208
953,607061,910115
954,1908,912024
955,609289,913935
956,610884,915848
957,1914,917763
958,613119,919680
959,614719,921599
960,1920,923520
961,616961,925443
962,618566,927368
963,1926,929295
964,620815,931224
965,622425,933155
966,1932,935088
967,624681,937023
968,626296,938960
969,1938,940899
970,628559,942840
971,630179,944783
972,1944,946728
973,632449,948675
974,634074,950624
975,1950,952575
976,636351,954528
977,637981,956483
978,1956,958440
979,640265,960399
980,641900,962360
981,1962,964323
982,644191,966288
983,645831,968255
984,1968,970224
985,648129,972195
986,649774,974168
987,1974,976143
988,652079,978120
989,653729,980099
990,1980,982080
991,656041,984063
992,657696,986048
993,1986,988035
994,660015,990024
995,661675,992015
996,1992,994008
997,664001,996003
998,665666,998000
999,1998,999999
1000,667999,1002000
1001,669669,1004003
1002,2004,1006008
1003,672009,1008015
1004,673684,1010024
1005,2010,1012035
1006,676031,1014048
1007,677711,1016063
1008,2016,1018080
1009,680065,1020099
1010,681750,1022120
1011,2022,1024143
1012,684111,1026168
1013,685801,1028195
1014,2028,1030224
1015,688169,1032255
1016,689864,1034288
1017,2034,1036323
1018,692239,1038360
1019,693939,1040399
1020,2040,1042440
1021,696321,1044483
1022,698026,1046528
1023,2046,1048575
1024,700415,1050624
1025,702125,1052675
1026,2052,1054728
1027,704521,1056783
1028,706236,1058840
1029,2058,1060899
1030,708639,1062960
1031,710359,1065023
1032,2064,1067088
1033,712769,1069155
1034,714494,1071224
1035,2070,1073295
1036,716911,1075368
1037,718641,1077443
1038,2076,1079520
1039,721065,1081599
1040,722800,1083680
1041,2082,1085763
1042,725231,1087848
1043,726971,1089935
1044,2088,1092024
1045,729409,1094115
1046,731154,1096208
1047,2094,1098303
1048,733599,1100400
1049,735349,1102499
1050,2100,1104600
1051,737801,1106703
1052,739556,1108808
1053,2106,1110915
1054,742015,1113024
1055,743775,1115135
1056,2112,1117248
1057,746241,1119363
1058,748006,1121480
1059,2118,1123599
1060,750479,1125720
1061,752249,1127843
1062,2124,1129968
1063,754729,1132095
1064,756504,1134224
1065,2130,1136355
1066,758991,1138488
1067,760771,1140623
1068,2136,1142760
1069,763265,1144899
1070,765050,1147040
1071,2142,1149183
1072,767551,1151328
1073,769341,1153475
1074,2148,1155624
1075,771849,1157775
1076,773644,1159928
1077,2154,1162083
1078,776159,1164240
1079,777959,1166399
1080,2160,1168560
1081,780481,1170723
1082,782286,1172888
1083,2166,1175055
1084,784815,1177224
1085,786625,1179395
1086,2172,1181568
1087,789161,1183743
1088,790976,1185920
1089,2178,1188099
1090,793519,1190280
1091,795339,1192463
1092,2184,1194648
1093,797889,1196835
1094,799714,1199024
1095,2190,1201215
1096,802271,1203408
1097,804101,1205603
1098,2196,1207800
1099,806665,1209999
1100,808500,1212200
1101,2202,1214403
1102,811071,1216608
1103,812911,1218815
1104,2208,1221024
1105,815489,1223235
1106,817334,1225448
1107,2214,1227663
1108,819919,1229880
1109,821769,1232099
1110,2220,1234320
1111,824361,1236543
1112,826216,1238768
1113,2226,1240995
1114,828815,1243224
1115,830675,1245455
1116,2232,1247688
1117,833281,1249923
1118,835146,1252160
1119,2238,1254399
1120,837759,1256640
1121,839629,1258883
1122,2244,1261128
1123,842249,1263375
1124,844124,1265624
1125,2250,1267875
1126,846751,1270128
1127,848631,1272383
1128,2256,1274640
1129,851265,1276899
1130,853150,1279160
1131,2262,1281423
1132,855791,1283688
1133,857681,1285955
1134,2268,1288224
1135,860329,1290495
1136,862224,1292768
1137,2274,1295043
1138,864879,1297320
1139,866779,1299599
1140,2280,1301880
1141,869441,1304163
1142,871346,1306448
1143,2286,1308735
1144,874015,1311024
1145,875925,1313315
1146,2292,1315608
1147,878601,1317903
1148,880516,1320200
1149,2298,1322499
1150,883199,1324800
1151,885119,1327103
1152,2304,1329408
1153,887809,1331715
1154,889734,1334024
1155,2310,1336335
1156,892431,1338648
1157,894361,1340963
1158,2316,1343280
1159,897065,1345599
1160,899000,1347920
1161,2322,1350243
1162,901711,1352568
1163,903651,1354895
1164,2328,1357224
1165,906369,1359555
1166,908314,1361888
1167,2334,1364223
1168,911039,1366560
1169,912989,1368899
1170,2340,1371240
1171,915721,1373583
1172,917676,1375928
1173,2346,1378275
1174,920415,1380624
1175,922375,1382975
1176,2352,1385328
1177,925121,1387683
1178,927086,1390040
1179,2358,1392399
1180,929839,1394760
1181,931809,1397123
1182,2364,1399488
1183,934569,1401855
1184,936544,1404224
1185,2370,1406595
1186,939311,1408968
1187,941291,1411343
1188,2376,1413720
1189,944065,1416099
1190,946050,1418480
1191,2382,1420863
1192,948831,1423248
1193,950821,1425635
1194,2388,1428024
1195,953609,1430415
1196,955604,1432808
1197,2394,1435203
1198,958399,1437600
1199,960399,1439999
1200,2400,1442400
1201,963201,1444803
1202,965206,1447208
1203,2406,1449615
1204,968015,1452024
1205,970025,1454435
1206,2412,1456848
1207,972841,1459263
1208,974856,1461680
1209,2418,1464099
1210,977679,1466520
1211,979699,1468943
1212,2424,1471368
1213,982529,1473795
1214,984554,1476224
1215,2430,1478655
1216,987391,1481088
1217,989421,1483523
1218,2436,1485960
1219,992265,1488399
1220,994300,1490840
1221,2442,1493283
1222,997151,1495728
1223,999191,1498175
1224,2448,1500624
1225,1002049,1503075
1226,1004094,1505528
1227,2454,1507983
1228,1006959,1510440
1229,1009009,1512899
1230,2460,1515360
1231,1011881,1517823
1232,1013936,1520288
1233,2466,1522755
1234,1016815,1525224
1235,1018875,1527695
1236,2472,1530168
1237,1021761,1532643
1238,1023826,1535120
1239,2478,1537599
1240,1026719,1540080
1241,1028789,1542563
1242,2484,1545048
1243,1031689,1547535
1244,1033764,1550024
1245,2490,1552515
1246,1036671,1555008
1247,1038751,1557503
1248,2496,1560000
1249,1041665,1562499
1250,1043750,1565000
1251,2502,1567503
1252,1046671,1570008
1253,1048761,1572515
1254,2508,1575024
1255,1051689,1577535
1256,1053784,1580048
1257,2514,1582563
1258,1056719,1585080
1259,1058819,1587599
1260,2520,1590120
1261,1061761,1592643
1262,1063866,1595168
1263,2526,1597695
1264,1066815,1600224
1265,1068925,1602755
1266,2532,1605288
1267,1071881,1607823
1268,1073996,1610360
1269,2538,1612899
1270,1076959,1615440
1271,1079079,1617983
1272,2544,1620528
1273,1082049,1623075
1274,1084174,1625624
1275,2550,1628175
1276,1087151,1630728
1277,1089281,1633283
1278,2556,1635840
1279,1092265,1638399
1280,1094400,1640960
1281,2562,1643523
1282,1097391,1646088
1283,1099531,1648655
1284,2568,1651224
1285,1102529,1653795
1286,1104674,1656368
1287,2574,1658943
1288,1107679,1661520
1289,1109829,1664099
1290,2580,1666680
1291,1112841,1669263
1292,1114996,1671848
1293,2586,1674435
1294,1118015,1677024
1295,1120175,1679615
1296,2592,1682208
1297,1123201,1684803
1298,1125366,1687400
1299,2598,1689999
1300,1128399,1692600
1301,1130569,1695203
1302,2604,1697808
1303,1133609,1700415
1304,1135784,1703024
1305,2610,1705635
1306,1138831,1708248
1307,1141011,1710863
1308,2616,1713480
1309,1144065,1716099
1310,1146250,1718720
1311,2622,1721343
1312,1149311,1723968
1313,1151501,1726595
1314,2628,1729224
1315,1154569,1731855
1316,1156764,1734488
1317,2634,1737123
1318,1159839,1739760
1319,1162039,1742399
1320,2640,1745040
1321,1165121,1747683
1322,1167326,1750328
1323,2646,1752975
1324,1170415,1755624
1325,1172625,1758275
1326,2652,1760928
1327,1175721,1763583
1328,1177936,1766240
1329,2658,1768899
1330,1181039,1771560
1331,1183259,1774223
1332,2664,1776888
1333,1186369,1779555
1334,1188594,1782224
1335,2670,1784895
1336,1191711,1787568
1337,1193941,1790243
1338,2676,1792920
1339,1197065,1795599
1340,1199300,1798280
1341,2682,1800963
1342,1202431,1803648
1343,1204671,1806335
1344,2688,1809024
1345,1207809,1811715
1346,1210054,1814408
1347,2694,1817103
1348,1213199,1819800
1349,1215449,1822499
1350,2700,1825200
1351,1218601,1827903
1352,1220856,1830608
1353,2706,1833315
1354,1224015,1836024
1355,1226275,1838735
1356,2712,1841448
1357,1229441,1844163
1358,1231706,1846880
1359,2718,1849599
1360,1234879,1852320
1361,1237149,1855043
1362,2724,1857768
1363,1240329,1860495
1364,1242604,1863224
1365,2730,1865955
1366,1245791,1868688
1367,1248071,1871423
1368,2736,1874160
1369,1251265,1876899
1370,1253550,1879640
1371,2742,1882383
1372,1256751,1885128
1373,1259041,1887875
1374,2748,1890624
1375,1262249,1893375
1376,1264544,1896128
1377,2754,1898883
1378,1267759,1901640
1379,1270059,1904399
1380,2760,1907160
1381,1273281,1909923
1382,1275586,1912688
1383,2766,1915455
1384,1278815,1918224
1385,1281125,1920995
1386,2772,1923768
1387,1284361,1926543
1388,1286676,1929320
1389,2778,1932099
1390,1289919,1934880
1391,1292239,1937663
1392,2784,1940448
1393,1295489,1943235
1394,1297814,1946024
1395,2790,1948815
1396,1301071,1951608
1397,1303401,1954403
1398,2796,1957200
1399,1306665,1959999
1400,1309000,1962800
1401,2802,1965603
1402,1312271,1968408
1403,1314611,1971215
1404,2808,1974024
1405,1317889,1976835
1406,1320234,1979648
1407,2814,1982463
1408,1323519,1985280
1409,1325869,1988099
1410,2820,1990920
1411,1329161,1993743
1412,1331516,1996568
1413,2826,1999395
1414,1334815,2002224
1415,1337175,2005055
1416,2832,2007888
1417,1340481,2010723
1418,1342846,2013560
1419,2838,2016399
1420,1346159,2019240
1421,1348529,2022083
1422,2844,2024928
1423,1351849,2027775
1424,1354224,2030624
1425,2850,2033475
1426,1357551,2036328
1427,1359931,2039183
1428,2856,2042040
1429,1363265,2044899
1430,1365650,2047760
1431,2862,2050623
1432,1368991,2053488
1433,1371381,2056355
1434,2868,2059224
1435,1374729,2062095
1436,1377124,2064968
1437,2874,2067843
1438,1380479,2070720
1439,1382879,2073599
1440,2880,2076480
1441,1386241,2079363
1442,1388646,2082248
1443,2886,2085135
1444,1392015,2088024
1445,1394425,2090915
1446,2892,2093808
1447,1397801,2096703
1448,1400216,2099600
1449,2898,2102499
1450,1403599,2105400
1451,1406019,2108303
1452,2904,2111208
1453,1409409,2114115
1454,1411834,2117024
1455,2910,2119935
1456,1415231,2122848
1457,1417661,2125763
1458,2916,2128680
1459,1421065,2131599
1460,1423500,2134520
1461,2922,2137443
1462,1426911,2140368
1463,1429351,2143295
1464,2928,2146224
1465,1432769,2149155
1466,1435214,2152088
1467,2934,2155023
1468,1438639,2157960
1469,1441089,2160899
1470,2940,2163840
1471,1444521,2166783
1472,1446976,2169728
1473,2946,2172675
1474,1450415,2175624
1475,1452875,2178575
1476,2952,2181528
1477,1456321,2184483
1478,1458786,2187440
1479,2958,2190399
1480,1462239,2193360
1481,1464709,2196323
1482,2964,2199288
1483,1468169,2202255
1484,1470644,2205224
1485,2970,2208195
1486,1474111,2211168
1487,1476591,2214143
1488,2976,2217120
1489,1480065,2220099
1490,1482550,2223080
1491,2982,2226063
1492,1486031,2229048
1493,1488521,2232035
1494,2988,2235024
1495,1492009,2238015
1496,1494504,2241008
1497,2994,2244003
1498,1497999,2247000
1499,1500499,2249999
1500,3000,2253000
1501,1504001,2256003
1502,1506506,2259008
1503,3006,2262015
1504,1510015,2265024
1505,1512525,2268035
1506,3012,2271048
1507,1516041,2274063
1508,1518556,2277080
1509,3018,2280099
1510,1522079,2283120
1511,1524599,2286143
1512,3024,2289168
1513,1528129,2292195
1514,1530654,2295224
1515,3030,2298255
1516,1534191,2301288
1517,1536721,2304323
1518,3036,2307360
1519,1540265,2310399
1520,1542800,2313440
1521,3042,2316483
1522,1546351,2319528
1523,1548891,2322575
1524,3048,2325624
1525,1552449,2328675
1526,1554994,2331728
1527,3054,2334783
1528,1558559,2337840
1529,1561109,2340899
1530,3060,2343960
1531,1564681,2347023
1532,1567236,2350088
1533,3066,2353155
1534,1570815,2356224
1535,1573375,2359295
1536,3072,2362368
1537,1576961,2365443
1538,1579526,2368520
1539,3078,2371599
1540,1583119,2374680
1541,1585689,2377763
1542,3084,2380848
1543,1589289,2383935
1544,1591864,2387024
1545,3090,2390115
1546,1595471,2393208
1547,1598051,2396303
1548,3096,2399400
1549,1601665,2402499
1550,1604250,2405600
1551,3102,2408703
1552,1607871,2411808
1553,1610461,2414915
1554,3108,2418024
1555,1614089,2421135
1556,1616684,2424248
1557,3114,2427363
1558,1620319,2430480
1559,1622919,2433599
1560,3120,2436720
1561,1626561,2439843
1562,1629166,2442968
1563,3126,2446095
1564,1632815,2449224
1565,1635425,2452355
1566,3132,2455488
1567,1639081,2458623
1568,1641696,2461760
1569,3138,2464899
1570,1645359,2468040
1571,1647979,2471183
1572,3144,2474328
1573,1651649,2477475
1574,1654274,2480624
1575,3150,2483775
1576,1657951,2486928
1577,1660581,2490083
1578,3156,2493240
1579,1664265,2496399
1580,1666900,2499560
1581,3162,2502723
1582,1670591,2505888
1583,1673231,2509055
1584,3168,2512224
1585,1676929,2515395
1586,1679574,2518568
1587,3174,2521743
1588,1683279,2524920
1589,1685929,2528099
1590,3180,2531280
1591,1689641,2534463
1592,1692296,2537648
1593,3186,2540835
1594,1696015,2544024
1595,1698675,2547215
1596,3192,2550408
