n,size,misses
222,24807,49728
223,25143,50175
224,448,50624
225,25366,51075
226,25706,51528
227,26048,51983
228,456,52440
229,26275,52899
230,26621,53360
231,26969,53823
232,464,54288
233,27200,54755
234,27552,55224
235,27906,55695
236,472,56168
237,28141,56643
238,28499,57120
239,28859,57599
240,480,58080
241,29098,58563
242,29462,59048
243,29828,59535
244,488,60024
245,30071,60515
246,30441,61008
247,30813,61503
248,496,62000
249,31060,62499
250,31436,63000
251,31814,63503
252,504,64008
253,32065,64515
254,32447,65024
255,32831,65535
256,512,66048
257,33086,66563
258,33474,67080
259,33864,67599
260,520,68120
261,34123,68643
262,34517,69168
263,34913,69695
264,528,70224
265,35176,70755
266,35576,71288
267,35978,71823
268,536,72360
269,36245,72899
270,36651,73440
271,37059,73983
272,544,74528
273,37330,75075
274,37742,75624
275,38156,76175
276,552,76728
277,38431,77283
278,38849,77840
279,39269,78399
280,560,78960
281,39548,79523
282,39972,80088
283,40398,80655
284,568,81224
285,40681,81795
286,41111,82368
287,41543,82943
288,576,83520
289,41830,84099
290,42266,84680
291,42704,85263
292,584,85848
293,42995,86435
294,43437,87024
295,43881,87615
296,592,88208
297,44176,88803
298,44624,89400
299,45074,89999
300,600,90600
301,45373,91203
302,45827,91808
303,46283,92415
304,608,93024
305,46586,93635
306,47046,94248
307,47508,94863
308,616,95480
309,47815,96099
310,48281,96720
311,48749,97343
312,624,97968
313,49060,98595
314,49532,99224
315,50006,99855
316,632,100488
317,50321,101123
318,50799,101760
319,51279,102399
320,640,103040
321,51598,103683
322,52082,104328
323,52568,104975
324,648,105624
325,52891,106275
326,53381,106928
327,53873,107583
328,656,108240
329,54200,108899
330,54696,109560
331,55194,110223
332,664,110888
333,55525,111555
334,56027,112224
335,56531,112895
336,672,113568
337,56866,114243
338,57374,114920
339,57884,115599
340,680,116280
341,58223,116963
342,58737,117648
343,59253,118335
344,688,119024
345,59596,119715
346,60116,120408
347,60638,121103
348,696,121800
349,60985,122499
350,61511,123200
351,62039,123903
352,704,124608
353,62390,125315
354,62922,126024
355,63456,126735
356,712,127448
357,63811,128163
358,64349,128880
359,64889,129599
360,720,130320
361,65248,131043
362,65792,131768
363,66338,132495
364,728,133224
365,66701,133955
366,67251,134688
367,67803,135423
368,736,136160
369,68170,136899
370,68726,137640
371,69284,138383
372,744,139128
373,69655,139875
374,70217,140624
375,70781,141375
376,752,142128
377,71156,142883
378,71724,143640
379,72294,144399
380,760,145160
381,72673,145923
382,73247,146688
383,73823,147455
384,768,148224
385,74206,148995
386,74786,149768
387,75368,150543
388,776,151320
389,75755,152099
390,76341,152880
391,76929,153663
392,784,154448
393,77320,155235
394,77912,156024
395,78506,156815
396,792,157608
397,78901,158403
398,79499,159200
399,80099,159999
400,800,160800
401,80498,161603
402,81102,162408
403,81708,163215
404,808,164024
405,82111,164835
406,82721,165648
407,83333,166463
408,816,167280
409,83740,168099
410,84356,168920
411,84974,169743
412,824,170568
413,85385,171395
414,86007,172224
415,86631,173055
416,832,173888
417,87046,174723
418,87674,175560
419,88304,176399
420,840,177240
421,88723,178083
422,89357,178928
423,89993,179775
424,848,180624
425,90416,181475
426,91056,182328
427,91698,183183
428,856,184040
429,92125,184899
430,92771,185760
431,93419,186623
432,864,187488
433,93850,188355
434,94502,189224
435,95156,190095
436,872,190968
437,95591,191843
438,96249,192720
439,96909,193599
440,880,194480
441,97348,195363
442,98012,196248
443,98678,197135
444,888,198024
445,99121,198915
446,99791,199808
447,100463,200703
448,896,201600
449,100910,202499
450,101586,203400
451,102264,204303
452,904,205208
453,102715,206115
454,103397,207024
455,104081,207935
456,912,208848
457,104536,209763
458,105224,210680
459,105914,211599
460,920,212520
461,106373,213443
462,107067,214368
463,107763,215295
464,928,216224
465,108226,217155
466,108926,218088
467,109628,219023
468,936,219960
469,110095,220899
470,110801,221840
471,111509,222783
472,944,223728
473,111980,224675
474,112692,225624
475,113406,226575
476,952,227528
477,113881,228483
478,114599,229440
479,115319,230399
480,960,231360
481,115798,232323
482,116522,233288
483,117248,234255
484,968,235224
485,117731,236195
486,118461,237168
487,119193,238143
488,976,239120
489,119680,240099
490,120416,241080
491,121154,242063
492,984,243048
493,121645,244035
494,122387,245024
495,123131,246015
496,992,247008
497,123626,248003
498,124374,249000
499,125124,249999
500,1000,251000
501,125623,252003
502,126377,253008
503,127133,254015
504,1008,255024
505,127636,256035
506,128396,257048
507,129158,258063
508,1016,259080
509,129665,260099
510,130431,261120
511,131199,262143
512,1024,263168
513,131710,264195
514,132482,265224
515,133256,266255
516,1032,267288
517,133771,268323
518,134549,269360
519,135329,270399
520,1040,271440
521,135848,272483
522,136632,273528
523,137418,274575
524,1048,275624
525,137941,276675
526,138731,277728
527,139523,278783
528,1056,279840
529,140050,280899
530,140846,281960
531,141644,283023
532,1064,284088
533,142175,285155
534,142977,286224
535,143781,287295
536,1072,288368
537,144316,289443
538,145124,290520
539,145934,291599
540,1080,292680
541,146473,293763
542,147287,294848
543,148103,295935
544,1088,297024
545,148646,298115
546,149466,299208
547,150288,300303
548,1096,301400
549,150835,302499
550,151661,303600
551,152489,304703
552,1104,305808
553,153040,306915
554,153872,308024
555,154706,309135
556,1112,310248
557,155261,311363
558,156099,312480
559,156939,313599
560,1120,314720
561,157498,315843
562,158342,316968
563,159188,318095
564,1128,319224
565,159751,320355
566,160601,321488
567,161453,322623
568,1136,323760
569,162020,324899
570,162876,326040
571,163734,327183
572,1144,328328
573,164305,329475
574,165167,330624
575,166031,331775
576,1152,332928
577,166606,334083
578,167474,335240
579,168344,336399
580,1160,337560
581,168923,338723
582,169797,339888
583,170673,341055
584,1168,342224
585,171256,343395
586,172136,344568
587,173018,345743
588,1176,346920
589,173605,348099
590,174491,349280
591,175379,350463
592,1184,351648
593,175970,352835
594,176862,354024
595,177756,355215
596,1192,356408
597,178351,357603
598,179249,358800
599,180149,359999
600,1200,361200
601,180748,362403
602,181652,363608
603,182558,364815
604,1208,366024
605,183161,367235
606,184071,368448
607,184983,369663
608,1216,370880
609,185590,372099
610,186506,373320
611,187424,374543
612,1224,375768
613,188035,376995
614,188957,378224
615,189881,379455
616,1232,380688
617,190496,381923
618,191424,383160
619,192354,384399
620,1240,385640
621,192973,386883
622,193907,388128
623,194843,389375
624,1248,390624
625,195466,391875
626,196406,393128
627,197348,394383
628,1256,395640
629,197975,396899
630,198921,398160
631,199869,399423
632,1264,400688
633,200500,401955
634,201452,403224
635,202406,404495
636,1272,405768
637,203041,407043
638,203999,408320
639,204959,409599
640,1280,410880
641,205598,412163
642,206562,413448
643,207528,414735
644,1288,416024
645,208171,417315
646,209141,418608
647,210113,419903
648,1296,421200
649,210760,422499
650,211736,423800
651,212714,425103
652,1304,426408
653,213365,427715
654,214347,429024
655,215331,430335
656,1312,431648
657,215986,432963
658,216974,434280
659,217964,435599
660,1320,436920
661,218623,438243
662,219617,439568
663,220613,440895
664,1328,442224
665,221276,443555
666,222276,444888
667,223278,446223
668,1336,447560
669,223945,448899
670,224951,450240
671,225959,451583
672,1344,452928
673,226630,454275
674,227642,455624
675,228656,456975
676,1352,458328
677,229331,459683
678,230349,461040
679,231369,462399
680,1360,463760
681,232048,465123
682,233072,466488
683,234098,467855
684,1368,469224
685,234781,470595
686,235811,471968
687,236843,473343
688,1376,474720
689,237530,476099
690,238566,477480
691,239604,478863
692,1384,480248
693,240295,481635
694,241337,483024
695,242381,484415
696,1392,485808
697,243076,487203
698,244124,488600
699,245174,489999
700,1400,491400
701,245873,492803
702,246927,494208
703,247983,495615
704,1408,497024
705,248686,498435
706,249746,499848
707,250808,501263
708,1416,502680
709,251515,504099
710,252581,505520
711,253649,506943
712,1424,508368
713,254360,509795
714,255432,511224
715,256506,512655
716,1432,514088
717,257221,515523
718,258299,516960
719,259379,518399
720,1440,519840
721,260098,521283
722,261182,522728
723,262268,524175
724,1448,525624
725,262991,527075
726,264081,528528
727,265173,529983
728,1456,531440
729,265900,532899
730,266996,534360
731,268094,535823
732,1464,537288
733,268825,538755
734,269927,540224
735,271031,541695
736,1472,543168
737,271766,544643
738,272874,546120
739,273984,547599
740,1480,549080
741,274723,550563
742,275837,552048
743,276953,553535
744,1488,555024
745,277696,556515
746,278816,558008
747,279938,559503
748,1496,561000
749,280685,562499
750,281811,564000
751,282939,565503
752,1504,567008
753,283690,568515
754,284822,570024
755,285956,571535
756,1512,573048
757,286711,574563
758,287849,576080
759,288989,577599
760,1520,579120
761,289748,580643
762,290892,582168
763,292038,583695
764,1528,585224
765,292801,586755
766,293951,588288
767,295103,589823
768,1536,591360
769,295870,592899
770,297026,594440
771,298184,595983
772,1544,597528
773,298955,599075
774,300117,600624
775,301281,602175
776,1552,603728
777,302056,605283
778,303224,606840
779,304394,608399
780,1560,609960
781,305173,611523
782,306347,613088
783,307523,614655
784,1568,616224
785,308306,617795
786,309486,619368
787,310668,620943
788,1576,622520
789,311455,624099
790,312641,625680
791,313829,627263
792,1584,628848
793,314620,630435
794,315812,632024
795,317006,633615
796,1592,635208
797,317801,636803
798,318999,638400
799,320199,639999
800,1600,641600
801,320998,643203
802,322202,644808
803,323408,646415
804,1608,648024
805,324211,649635
806,325421,651248
807,326633,652863
808,1616,654480
809,327440,656099
810,328656,657720
811,329874,659343
812,1624,660968
813,330685,662595
814,331907,664224
815,333131,665855
816,1632,667488
817,333946,669123
818,335174,670760
819,336404,672399
820,1640,674040
821,337223,675683
822,338457,677328
823,339693,678975
824,1648,680624
825,340516,682275
826,341756,683928
827,342998,685583
828,1656,687240
829,343825,688899
830,345071,690560
831,346319,692223
832,1664,693888
833,347150,695555
834,348402,697224
835,349656,698895
836,1672,700568
837,350491,702243
838,351749,703920
839,353009,705599
840,1680,707280
841,353848,708963
842,355112,710648
843,356378,712335
844,1688,714024
845,357221,715715
846,358491,717408
847,359763,719103
848,1696,720800
849,360610,722499
850,361886,724200
851,363164,725903
852,1704,727608
853,364015,729315
854,365297,731024
855,366581,732735
856,1712,734448
857,367436,736163
858,368724,737880
859,370014,739599
860,1720,741320
861,370873,743043
862,372167,744768
863,373463,746495
864,1728,748224
865,374326,749955
866,375626,751688
867,376928,753423
868,1736,755160
869,377795,756899
870,379101,758640
871,380409,760383
872,1744,762128
873,381280,763875
874,382592,765624
875,383906,767375
876,1752,769128
877,384781,770883
878,386099,772640
879,387419,774399
880,1760,776160
881,388298,777923
882,389622,779688
883,390948,781455
884,1768,783224
885,391831,784995
886,393161,786768
887,394493,788543
888,1776,790320
889,395380,792099
890,396716,793880
891,398054,795663
892,1784,797448
893,398945,799235
894,400287,801024
895,401631,802815
896,1792,804608
897,402526,806403
898,403874,808200
899,405224,809999
900,1800,811800
901,406123,813603
902,407477,815408
903,408833,817215
904,1808,819024
905,409736,820835
906,411096,822648
907,412458,824463
908,1816,826280
909,413365,828099
910,414731,829920
911,416099,831743
912,1824,833568
913,417010,835395
914,418382,837224
915,419756,839055
916,1832,840888
917,420671,842723
918,422049,844560
919,423429,846399
920,1840,848240
921,424348,850083
922,425732,851928
923,427118,853775
924,1848,855624
925,428041,857475
926,429431,859328
927,430823,861183
928,1856,863040
929,431750,864899
930,433146,866760
931,434544,868623
932,1864,870488
933,435475,872355
934,436877,874224
935,438281,876095
936,1872,877968
937,439216,879843
938,440624,881720
939,442034,883599
940,1880,885480
941,442973,887363
942,444387,889248
943,445803,891135
944,1888,893024
945,446746,894915
946,448166,896808
947,449588,898703
948,1896,900600
949,450535,902499
950,451961,904400
951,453389,906303
952,1904,908208
953,454340,910115
954,455772,912024
955,457206,913935
956,1912,915848
957,458161,917763
958,459599,919680
959,461039,921599
960,1920,923520
961,461998,925443
962,463442,927368
963,464888,929295
964,1928,931224
965,465851,933155
966,467301,935088
967,468753,937023
968,1936,938960
969,469720,940899
970,471176,942840
971,472634,944783
972,1944,946728
973,473605,948675
974,475067,950624
975,476531,952575
976,1952,954528
977,477506,956483
978,478974,958440
979,480444,960399
980,1960,962360
981,481423,964323
982,482897,966288
983,484373,968255
984,1968,970224
985,485356,972195
986,486836,974168
987,488318,976143
988,1976,978120
989,489305,980099
990,490791,982080
991,492279,984063
992,1984,986048
993,493270,988035
994,494762,990024
995,496256,992015
996,1992,994008
997,497251,996003
998,498749,998000
999,500249,999999
1000,2000,1002000
1001,501248,1004003
1002,502752,1006008
1003,504258,1008015
1004,2008,1010024
1005,505261,1012035
1006,506771,1014048
1007,508283,1016063
1008,2016,1018080
1009,509290,1020099
1010,510806,1022120
1011,512324,1024143
1012,2024,1026168
1013,513335,1028195
1014,514857,1030224
1015,516381,1032255
1016,2032,1034288
1017,517396,1036323
1018,518924,1038360
1019,520454,1040399
1020,2040,1042440
1021,521473,1044483
1022,523007,1046528
1023,524543,1048575
1024,2048,1050624
1025,525566,1052675
1026,527106,1054728
1027,528648,1056783
1028,2056,1058840
1029,529675,1060899
1030,531221,1062960
1031,532769,1065023
1032,2064,1067088
1033,533800,1069155
1034,535352,1071224
1035,536906,1073295
1036,2072,1075368
1037,537941,1077443
1038,539499,1079520
1039,541059,1081599
1040,2080,1083680
1041,542098,1085763
1042,543662,1087848
1043,545228,1089935
1044,2088,1092024
1045,546271,1094115
1046,547841,1096208
1047,549413,1098303
1048,2096,1100400
1049,550460,1102499
1050,552036,1104600
1051,553614,1106703
1052,2104,1108808
1053,554665,1110915
1054,556247,1113024
1055,557831,1115135
1056,2112,1117248
1057,558886,1119363
1058,560474,1121480
1059,562064,1123599
1060,2120,1125720
1061,563123,1127843
1062,564717,1129968
1063,566313,1132095
1064,2128,1134224
1065,567376,1136355
1066,568976,1138488
1067,570578,1140623
1068,2136,1142760
1069,571645,1144899
1070,573251,1147040
1071,574859,1149183
1072,2144,1151328
1073,575930,1153475
1074,577542,1155624
1075,579156,1157775
1076,2152,1159928
1077,580231,1162083
1078,581849,1164240
1079,583469,1166399
1080,2160,1168560
1081,584548,1170723
1082,586172,1172888
1083,587798,1175055
1084,2168,1177224
1085,588881,1179395
1086,590511,1181568
1087,592143,1183743
1088,2176,1185920
1089,593230,1188099
1090,594866,1190280
1091,596504,1192463
1092,2184,1194648
1093,597595,1196835
1094,599237,1199024
1095,600881,1201215
1096,2192,1203408
1097,601976,1205603
1098,603624,1207800
1099,605274,1209999
1100,2200,1212200
1101,606373,1214403
1102,608027,1216608
1103,609683,1218815
1104,2208,1221024
1105,610786,1223235
1106,612446,1225448
1107,614108,1227663
1108,2216,1229880
1109,615215,1232099
1110,616881,1234320
1111,618549,1236543
1112,2224,1238768
1113,619660,1240995
1114,621332,1243224
1115,623006,1245455
1116,2232,1247688
1117,624121,1249923
1118,625799,1252160
1119,627479,1254399
1120,2240,1256640
1121,628598,1258883
1122,630282,1261128
1123,631968,1263375
1124,2248,1265624
1125,633091,1267875
1126,634781,1270128
1127,636473,1272383
1128,2256,1274640
1129,637600,1276899
1130,639296,1279160
1131,640994,1281423
1132,2264,1283688
1133,642125,1285955
1134,643827,1288224
1135,645531,1290495
1136,2272,1292768
1137,646666,1295043
1138,648374,1297320
1139,650084,1299599
1140,2280,1301880
1141,651223,1304163
1142,652937,1306448
1143,654653,1308735
1144,2288,1311024
1145,655796,1313315
1146,657516,1315608
1147,659238,1317903
1148,2296,1320200
1149,660385,1322499
1150,662111,1324800
1151,663839,1327103
1152,2304,1329408
1153,664990,1331715
1154,666722,1334024
1155,668456,1336335
1156,2312,1338648
1157,669611,1340963
1158,671349,1343280
1159,673089,1345599
1160,2320,1347920
1161,674248,1350243
1162,675992,1352568
1163,677738,1354895
1164,2328,1357224
1165,678901,1359555
1166,680651,1361888
1167,682403,1364223
1168,2336,1366560
1169,683570,1368899
1170,685326,1371240
1171,687084,1373583
1172,2344,1375928
1173,688255,1378275
1174,690017,1380624
1175,691781,1382975
1176,2352,1385328
1177,692956,1387683
1178,694724,1390040
1179,696494,1392399
1180,2360,1394760
1181,697673,1397123
1182,699447,1399488
1183,701223,1401855
1184,2368,1404224
1185,702406,1406595
1186,704186,1408968
1187,705968,1411343
1188,2376,1413720
1189,707155,1416099
1190,708941,1418480
1191,710729,1420863
1192,2384,1423248
1193,711920,1425635
1194,713712,1428024
1195,715506,1430415
1196,2392,1432808
1197,716701,1435203
1198,718499,1437600
1199,720299,1439999
1200,2400,1442400
1201,721498,1444803
1202,723302,1447208
1203,725108,1449615
1204,2408,1452024
1205,726311,1454435
1206,728121,1456848
1207,729933,1459263
1208,2416,1461680
1209,731140,1464099
1210,732956,1466520
1211,734774,1468943
1212,2424,1471368
1213,735985,1473795
1214,737807,1476224
1215,739631,1478655
1216,2432,1481088
1217,740846,1483523
1218,742674,1485960
1219,744504,1488399
1220,2440,1490840
1221,745723,1493283
1222,747557,1495728
1223,749393,1498175
1224,2448,1500624
1225,750616,1503075
1226,752456,1505528
1227,754298,1507983
1228,2456,1510440
1229,755525,1512899
1230,757371,1515360
1231,759219,1517823
1232,2464,1520288
1233,760450,1522755
1234,762302,1525224
1235,764156,1527695
1236,2472,1530168
1237,765391,1532643
1238,767249,1535120
1239,769109,1537599
1240,2480,1540080
1241,770348,1542563
1242,772212,1545048
1243,774078,1547535
1244,2488,1550024
1245,775321,1552515
1246,777191,1555008
1247,779063,1557503
1248,2496,1560000
1249,780310,1562499
1250,782186,1565000
1251,784064,1567503
1252,2504,1570008
1253,785315,1572515
1254,787197,1575024
1255,789081,1577535
1256,2512,1580048
1257,790336,1582563
1258,792224,1585080
1259,794114,1587599
1260,2520,1590120
1261,795373,1592643
1262,797267,1595168
1263,799163,1597695
1264,2528,1600224
1265,800426,1602755
1266,802326,1605288
1267,804228,1607823
1268,2536,1610360
1269,805495,1612899
1270,807401,1615440
1271,809309,1617983
1272,2544,1620528
1273,810580,1623075
1274,812492,1625624
1275,814406,1628175
1276,2552,1630728
1277,815681,1633283
1278,817599,1635840
1279,819519,1638399
1280,2560,1640960
1281,820798,1643523
1282,822722,1646088
1283,824648,1648655
1284,2568,1651224
1285,825931,1653795
1286,827861,1656368
1287,829793,1658943
1288,2576,1661520
1289,831080,1664099
1290,833016,1666680
1291,834954,1669263
1292,2584,1671848
1293,836245,1674435
1294,838187,1677024
1295,840131,1679615
1296,2592,1682208
1297,841426,1684803
1298,843374,1687400
1299,845324,1689999
1300,2600,1692600
1301,846623,1695203
1302,848577,1697808
1303,850533,1700415
1304,2608,1703024
1305,851836,1705635
1306,853796,1708248
1307,855758,1710863
1308,2616,1713480
1309,857065,1716099
1310,859031,1718720
1311,860999,1721343
1312,2624,1723968
1313,862310,1726595
1314,864282,1729224
1315,866256,1731855
1316,2632,1734488
1317,867571,1737123
1318,869549,1739760
1319,871529,1742399
1320,2640,1745040
1321,872848,1747683
1322,874832,1750328
1323,876818,1752975
1324,2648,1755624
1325,878141,1758275
1326,880131,1760928
1327,882123,1763583
1328,2656,1766240
1329,883450,1768899
1330,885446,1771560
1331,887444,1774223
1332,2664,1776888
1333,888775,1779555
1334,890777,1782224
1335,892781,1784895
1336,2672,1787568
1337,894116,1790243
1338,896124,1792920
1339,898134,1795599
1340,2680,1798280
1341,899473,1800963
1342,901487,1803648
1343,903503,1806335
1344,2688,1809024
1345,904846,1811715
1346,906866,1814408
1347,908888,1817103
1348,2696,1819800
1349,910235,1822499
1350,912261,1825200
1351,914289,1827903
1352,2704,1830608
1353,915640,1833315
1354,917672,1836024
1355,919706,1838735
1356,2712,1841448
1357,921061,1844163
1358,923099,1846880
1359,925139,1849599
1360,2720,1852320
1361,926498,1855043
1362,928542,1857768
1363,930588,1860495
1364,2728,1863224
1365,931951,1865955
1366,934001,1868688
1367,936053,1871423
1368,2736,1874160
1369,937420,1876899
1370,939476,1879640
1371,941534,1882383
1372,2744,1885128
1373,942905,1887875
1374,944967,1890624
1375,947031,1893375
1376,2752,1896128
1377,948406,1898883
1378,950474,1901640
1379,952544,1904399
1380,2760,1907160
1381,953923,1909923
1382,955997,1912688
1383,958073,1915455
1384,2768,1918224
1385,959456,1920995
1386,961536,1923768
1387,963618,1926543
1388,2776,1929320
1389,965005,1932099
1390,967091,1934880
1391,969179,1937663
1392,2784,1940448
1393,970570,1943235
1394,972662,1946024
1395,974756,1948815
1396,2792,1951608
1397,976151,1954403
1398,978249,1957200
1399,980349,1959999
1400,2800,1962800
1401,981748,1965603
1402,983852,1968408
1403,985958,1971215
1404,2808,1974024
1405,987361,1976835
1406,989471,1979648
1407,991583,1982463
1408,2816,1985280
1409,992990,1988099
1410,995106,1990920
1411,997224,1993743
1412,2824,1996568
1413,998635,1999395
1414,1000757,2002224
1415,1002881,2005055
1416,2832,2007888
1417,1004296,2010723
1418,1006424,2013560
1419,1008554,2016399
1420,2840,2019240
1421,1009973,2022083
1422,1012107,2024928
1423,1014243,2027775
1424,2848,2030624
1425,1015666,2033475
1426,1017806,2036328
1427,1019948,2039183
1428,2856,2042040
1429,1021375,2044899
1430,1023521,2047760
1431,1025669,2050623
1432,2864,2053488
1433,1027100,2056355
1434,1029252,2059224
1435,1031406,2062095
1436,2872,2064968
1437,1032841,2067843
1438,1034999,2070720
1439,1037159,2073599
1440,2880,2076480
1441,1038598,2079363
1442,1040762,2082248
1443,1042928,2085135
1444,2888,2088024
1445,1044371,2090915
1446,1046541,2093808
1447,1048713,2096703
1448,2896,2099600
1449,1050160,2102499
1450,1052336,2105400
1451,1054514,2108303
1452,2904,2111208
1453,1055965,2114115
1454,1058147,2117024
1455,1060331,2119935
1456,2912,2122848
1457,1061786,2125763
1458,1063974,2128680
1459,1066164,2131599
1460,2920,2134520
1461,1067623,2137443
1462,1069817,2140368
1463,1072013,2143295
1464,2928,2146224
1465,1073476,2149155
1466,1075676,2152088
1467,1077878,2155023
1468,2936,2157960
1469,1079345,2160899
1470,1081551,2163840
1471,1083759,2166783
1472,2944,2169728
1473,1085230,2172675
1474,1087442,2175624
1475,1089656,2178575
1476,2952,2181528
1477,1091131,2184483
1478,1093349,2187440
1479,1095569,2190399
1480,2960,2193360
1481,1097048,2196323
1482,1099272,2199288
1483,1101498,2202255
1484,2968,2205224
1485,1102981,2208195
1486,1105211,2211168
1487,1107443,2214143
1488,2976,2217120
1489,1108930,2220099
1490,1111166,2223080
1491,1113404,2226063
1492,2984,2229048
1493,1114895,2232035
1494,1117137,2235024
1495,1119381,2238015
1496,2992,2241008
1497,1120876,2244003
1498,1123124,2247000
1499,1125374,2249999
1500,3000,2253000
1501,1126873,2256003
1502,1129127,2259008
1503,1131383,2262015
1504,3008,2265024
1505,1132886,2268035
1506,1135146,2271048
1507,1137408,2274063
1508,3016,2277080
1509,1138915,2280099
1510,1141181,2283120
1511,1143449,2286143
1512,3024,2289168
1513,1144960,2292195
1514,1147232,2295224
1515,1149506,2298255
1516,3032,2301288
1517,1151021,2304323
1518,1153299,2307360
1519,1155579,2310399
1520,3040,2313440
1521,1157098,2316483
1522,1159382,2319528
1523,1161668,2322575
1524,3048,2325624
1525,1163191,2328675
1526,1165481,2331728
1527,1167773,2334783
1528,3056,2337840
1529,1169300,2340899
1530,1171596,2343960
1531,1173894,2347023
1532,3064,2350088
1533,1175425,2353155
1534,1177727,2356224
1535,1180031,2359295
1536,3072,2362368
1537,1181566,2365443
1538,1183874,2368520
1539,1186184,2371599
1540,3080,2374680
1541,1187723,2377763
1542,1190037,2380848
1543,1192353,2383935
1544,3088,2387024
1545,1193896,2390115
1546,1196216,2393208
1547,1198538,2396303
1548,3096,2399400
1549,1200085,2402499
1550,1202411,2405600
1551,1204739,2408703
1552,3104,2411808
1553,1206290,2414915
1554,1208622,2418024
1555,1210956,2421135
1556,3112,2424248
1557,1212511,2427363
1558,1214849,2430480
1559,1217189,2433599
1560,3120,2436720
1561,1218748,2439843
1562,1221092,2442968
1563,1223438,2446095
1564,3128,2449224
1565,1225001,2452355
1566,1227351,2455488
1567,1229703,2458623
1568,3136,2461760
1569,1231270,2464899
1570,1233626,2468040
1571,1235984,2471183
1572,3144,2474328
1573,1237555,2477475
1574,1239917,2480624
1575,1242281,2483775
1576,3152,2486928
1577,1243856,2490083
1578,1246224,2493240
1579,1248594,2496399
1580,3160,2499560
1581,1250173,2502723
1582,1252547,2505888
1583,1254923,2509055
1584,3168,2512224
1585,1256506,2515395
1586,1258886,2518568
1587,1261268,2521743
1588,3176,2524920
1589,1262855,2528099
1590,1265241,2531280
1591,1267629,2534463
1592,3184,2537648
1593,1269220,2540835
1594,1271612,2544024
1595,1274006,2547215
1596,3192,2550408
1597,1275601,2553603
1598,1277999,2556800
1599,1280399,2559999
1600,3200,2563200
1601,1281998,2566403
1602,1284402,2569608
1603,1286808,2572815
