n,size,misses
1615,866441,2611455
1616,868595,2614688
1617,870751,2617923
1618,872909,2621160
1619,875069,2624399
1620,3240,2627640
1621,872902,2630883
1622,875064,2634128
1623,877228,2637375
1624,879394,2640624
1625,881562,2643875
1626,3252,2647128
1627,879387,2650383
1628,881557,2653640
1629,883729,2656899
1630,885903,2660160
1631,888079,2663423
1632,3264,2666688
1633,885896,2669955
1634,888074,2673224
1635,890254,2676495
1636,892436,2679768
1637,894620,2683043
1638,3276,2686320
1639,892429,2689599
1640,894615,2692880
1641,896803,2696163
1642,898993,2699448
1643,901185,2702735
1644,3288,2706024
1645,898986,2709315
1646,901180,2712608
1647,903376,2715903
1648,905574,2719200
1649,907774,2722499
1650,3300,2725800
1651,905567,2729103
1652,907769,2732408
1653,909973,2735715
1654,912179,2739024
1655,914387,2742335
1656,3312,2745648
1657,912172,2748963
1658,914382,2752280
1659,916594,2755599
1660,918808,2758920
1661,921024,2762243
1662,3324,2765568
1663,918801,2768895
1664,921019,2772224
1665,923239,2775555
1666,925461,2778888
1667,927685,2782223
1668,3336,2785560
1669,925454,2788899
1670,927680,2792240
1671,929908,2795583
1672,932138,2798928
1673,934370,2802275
1674,3348,2805624
1675,932131,2808975
1676,934365,2812328
1677,936601,2815683
1678,938839,2819040
1679,941079,2822399
1680,3360,2825760
1681,938832,2829123
1682,941074,2832488
1683,943318,2835855
1684,945564,2839224
1685,947812,2842595
1686,3372,2845968
1687,945557,2849343
1688,947807,2852720
1689,950059,2856099
1690,952313,2859480
1691,954569,2862863
1692,3384,2866248
1693,952306,2869635
1694,954564,2873024
1695,956824,2876415
1696,959086,2879808
1697,961350,2883203
1698,3396,2886600
1699,959079,2889999
1700,961345,2893400
1701,963613,2896803
1702,965883,2900208
1703,968155,2903615
1704,3408,2907024
1705,965876,2910435
1706,968150,2913848
1707,970426,2917263
1708,972704,2920680
1709,974984,2924099
1710,3420,2927520
1711,972697,2930943
1712,974979,2934368
1713,977263,2937795
1714,979549,2941224
1715,981837,2944655
1716,3432,2948088
1717,979542,2951523
1718,981832,2954960
1719,984124,2958399
1720,986418,2961840
1721,988714,2965283
1722,3444,2968728
1723,986411,2972175
1724,988709,2975624
1725,991009,2979075
1726,993311,2982528
1727,995615,2985983
1728,3456,2989440
1729,993304,2992899
1730,995610,2996360
1731,997918,2999823
1732,1000228,3003288
1733,1002540,3006755
1734,3468,3010224
1735,1000221,3013695
1736,1002535,3017168
1737,1004851,3020643
1738,1007169,3024120
1739,1009489,3027599
1740,3480,3031080
1741,1007162,3034563
1742,1009484,3038048
1743,1011808,3041535
1744,1014134,3045024
1745,1016462,3048515
1746,3492,3052008
1747,1014127,3055503
1748,1016457,3059000
1749,1018789,3062499
1750,1021123,3066000
1751,1023459,3069503
1752,3504,3073008
1753,1021116,3076515
1754,1023454,3080024
1755,1025794,3083535
1756,1028136,3087048
1757,1030480,3090563
1758,3516,3094080
1759,1028129,3097599
1760,1030475,3101120
1761,1032823,3104643
1762,1035173,3108168
1763,1037525,3111695
1764,3528,3115224
1765,1035166,3118755
1766,1037520,3122288
1767,1039876,3125823
1768,1042234,3129360
1769,1044594,3132899
1770,3540,3136440
1771,1042227,3139983
1772,1044589,3143528
1773,1046953,3147075
1774,1049319,3150624
1775,1051687,3154175
1776,3552,3157728
1777,1049312,3161283
1778,1051682,3164840
1779,1054054,3168399
1780,1056428,3171960
1781,1058804,3175523
1782,3564,3179088
1783,1056421,3182655
1784,1058799,3186224
1785,1061179,3189795
1786,1063561,3193368
1787,1065945,3196943
1788,3576,3200520
1789,1063554,3204099
1790,1065940,3207680
1791,1068328,3211263
1792,1070718,3214848
1793,1073110,3218435
1794,3588,3222024
1795,1070711,3225615
1796,1073105,3229208
1797,1075501,3232803
1798,1077899,3236400
1799,1080299,3239999
1800,3600,3243600
1801,1077892,3247203
1802,1080294,3250808
1803,1082698,3254415
1804,1085104,3258024
1805,1087512,3261635
1806,3612,3265248
1807,1085097,3268863
1808,1087507,3272480
1809,1089919,3276099
1810,1092333,3279720
1811,1094749,3283343
1812,3624,3286968
1813,1092326,3290595
1814,1094744,3294224
1815,1097164,3297855
1816,1099586,3301488
1817,1102010,3305123
1818,3636,3308760
1819,1099579,3312399
1820,1102005,3316040
1821,1104433,3319683
1822,1106863,3323328
1823,1109295,3326975
1824,3648,3330624
1825,1106856,3334275
1826,1109290,3337928
1827,1111726,3341583
1828,1114164,3345240
1829,1116604,3348899
1830,3660,3352560
1831,1114157,3356223
1832,1116599,3359888
1833,1119043,3363555
1834,1121489,3367224
1835,1123937,3370895
1836,3672,3374568
1837,1121482,3378243
1838,1123932,3381920
1839,1126384,3385599
1840,1128838,3389280
1841,1131294,3392963
1842,3684,3396648
1843,1128831,3400335
1844,1131289,3404024
1845,1133749,3407715
1846,1136211,3411408
1847,1138675,3415103
1848,3696,3418800
1849,1136204,3422499
1850,1138670,3426200
1851,1141138,3429903
1852,1143608,3433608
1853,1146080,3437315
1854,3708,3441024
1855,1143601,3444735
1856,1146075,3448448
1857,1148551,3452163
1858,1151029,3455880
1859,1153509,3459599
1860,3720,3463320
1861,1151022,3467043
1862,1153504,3470768
1863,1155988,3474495
1864,1158474,3478224
1865,1160962,3481955
1866,3732,3485688
1867,1158467,3489423
1868,1160957,3493160
1869,1163449,3496899
1870,1165943,3500640
1871,1168439,3504383
1872,3744,3508128
1873,1165936,3511875
1874,1168434,3515624
1875,1170934,3519375
1876,1173436,3523128
1877,1175940,3526883
1878,3756,3530640
1879,1173429,3534399
1880,1175935,3538160
1881,1178443,3541923
1882,1180953,3545688
1883,1183465,3549455
1884,3768,3553224
1885,1180946,3556995
1886,1183460,3560768
1887,1185976,3564543
1888,1188494,3568320
1889,1191014,3572099
1890,3780,3575880
1891,1188487,3579663
1892,1191009,3583448
1893,1193533,3587235
1894,1196059,3591024
1895,1198587,3594815
1896,3792,3598608
1897,1196052,3602403
1898,1198582,3606200
1899,1201114,3609999
1900,1203648,3613800
1901,1206184,3617603
1902,3804,3621408
1903,1203641,3625215
1904,1206179,3629024
1905,1208719,3632835
1906,1211261,3636648
1907,1213805,3640463
1908,3816,3644280
1909,1211254,3648099
1910,1213800,3651920
1911,1216348,3655743
1912,1218898,3659568
1913,1221450,3663395
1914,3828,3667224
1915,1218891,3671055
1916,1221445,3674888
1917,1224001,3678723
1918,1226559,3682560
1919,1229119,3686399
1920,3840,3690240
1921,1226552,3694083
1922,1229114,3697928
1923,1231678,3701775
1924,1234244,3705624
1925,1236812,3709475
1926,3852,3713328
1927,1234237,3717183
1928,1236807,3721040
1929,1239379,3724899
1930,1241953,3728760
1931,1244529,3732623
1932,3864,3736488
1933,1241946,3740355
1934,1244524,3744224
1935,1247104,3748095
1936,1249686,3751968
1937,1252270,3755843
1938,3876,3759720
1939,1249679,3763599
1940,1252265,3767480
1941,1254853,3771363
1942,1257443,3775248
1943,1260035,3779135
1944,3888,3783024
1945,1257436,3786915
1946,1260030,3790808
1947,1262626,3794703
1948,1265224,3798600
1949,1267824,3802499
1950,3900,3806400
1951,1265217,3810303
1952,1267819,3814208
1953,1270423,3818115
1954,1273029,3822024
1955,1275637,3825935
1956,3912,3829848
1957,1273022,3833763
1958,1275632,3837680
1959,1278244,3841599
1960,1280858,3845520
1961,1283474,3849443
1962,3924,3853368
1963,1280851,3857295
1964,1283469,3861224
1965,1286089,3865155
1966,1288711,3869088
1967,1291335,3873023
1968,3936,3876960
1969,1288704,3880899
1970,1291330,3884840
1971,1293958,3888783
1972,1296588,3892728
1973,1299220,3896675
1974,3948,3900624
1975,1296581,3904575
1976,1299215,3908528
1977,1301851,3912483
1978,1304489,3916440
1979,1307129,3920399
1980,3960,3924360
1981,1304482,3928323
1982,1307124,3932288
1983,1309768,3936255
1984,1312414,3940224
1985,1315062,3944195
1986,3972,3948168
1987,1312407,3952143
1988,1315057,3956120
1989,1317709,3960099
1990,1320363,3964080
1991,1323019,3968063
1992,3984,3972048
1993,1320356,3976035
1994,1323014,3980024
1995,1325674,3984015
1996,1328336,3988008
1997,1331000,3992003
1998,3996,3996000
1999,1328329,3999999
2000,1330995,4004000
2001,1333663,4008003
